,Station ID,XCNAQ240,XCNAQ877,XCNAQ879,XCNAQ878,XCNAQ875,XCNAQ2797,XCNAQ468,XCNAQ469,XCNAQ2798,XCNAQ241,XCNAQ238,XCNAQ470,XCNAQ222,XCNAQ223,XCNAQ224,XCNAQ1267,XCNAQ1268,XCNAQ2799,XCNAQ1269,XCNAQ471,XCNAQ472,XCNAQ244,XCNAQ242,XCNAQ872,XCNAQ874,XCNAQ870,XCNAQ871,XCNAQ873,XCNAQ447,XCNAQ231,XCNAQ232,XCNAQ234,XCNAQ233,XCNAQ235,XCNAQ230,XCNAQ869,XCNAQ866,XCNAQ868,XCNAQ867,XCNAQ865,XCNAQ228,XCNAQ226,XCNAQ361,XCNAQ227,XCNAQ225,XCNAQ229,XCNAQ362,XCNAQ882,XCNAQ881,XCNAQ880,XCNAQ221,XCNAQ857,XCNAQ856,XCNAQ855,XCNAQ858,XCNAQ859,XCNAQ844,XCNAQ847,XCNAQ848,XCNAQ846,XCNAQ849,XCNAQ845,XCNAQ851,XCNAQ852,XCNAQ850,XCNAQ854,XCNAQ853,XCNAQ862,XCNAQ863,XCNAQ864,XCNAQ861,XCNAQ860,CN_1340A,CN_1342A,CN_1344A,CN_1343A,CN_1338A,CN_1341A,CN_1335A,CN_1339A,CN_1337A,CN_1336A,XCNAQ220
0,Latitude,29.3538,27.7314,27.7044,27.7569,27.7250,29.4758,29.4740,29.3578,29.4402,29.4251,29.3678,29.3550,29.0411,29.0246,28.9703,29.0244,29.0381,29.1456,29.0239,29.3547,29.1389,29.1242,29.3150,27.5342,27.5830,27.5733,27.5444,27.5578,27.9958,27.8336,27.8244,27.8667,27.8528,27.8867,27.8381,26.4519,26.4214,26.4364,26.2331,26.2081,27.8159,27.8403,27.9153,27.8614,27.8728,27.9119,27.9164,28.2675,28.3169,28.2558,29.0755,28.5600,28.5808,28.6428,28.6047,28.5819,26.9089,26.8733,26.8919,26.8956,26.9056,26.9258,27.2317,27.2582,27.3033,27.2272,27.2537,25.8179,25.8070,25.7759,25.8226,25.9061,28.2597,28.1178,28.3586,28.1308,28.1900,28.1944,28.2325,28.1442,28.2053,28.2189,29.0173
1,Longitude,113.0019,112.0194,111.9892,111.9561,111.9975,113.2621,113.2700,113.1094,112.9943,113.1493,113.1772,113.2117,111.6680,111.7045,111.6975,111.7044,111.6794,111.7158,111.6753,110.5594,110.4800,110.4697,110.4417,109.9792,110.0394,109.9333,109.9453,109.9972,113.1817,113.2510,113.1350,113.1670,113.1300,113.0950,113.1430,111.5989,111.6156,111.5992,111.6236,111.6217,112.9227,112.9118,113.0048,112.9433,112.8937,112.9074,112.4876,109.6958,109.7325,109.6414,111.7300,112.3439,112.3458,112.4067,112.3347,112.3744,112.5328,112.6197,112.6006,112.6211,112.5664,112.6194,111.4733,111.4908,111.5239,111.4328,111.4503,113.0119,113.0383,113.0348,113.0116,113.0073,112.9792,112.9844,112.9958,112.8908,112.9394,113.0014,113.0833,112.9956,113.0792,112.8872,111.6862
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
1079,2015/12/13 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
1080,2015/12/14 00:00:00,21.7092,39.1581,28.8776,37.9847,28.4694,22.7806,22.7806,13.8521,21.7092,17.0408,21.6327,22.3469,11.6837,30.8673,7.8061,30.8673,11.6837,34.3368,8.8010,16.4286,12.3469,23.1122,35.6859,19.3622,24.5153,27.4235,24.5408,20.0510,13.9796,13.4949,6.4285,12.2194,9.3448,12.8316,5.1785,20.0766,20.9694,23.6480,10.7653,17.7551,22.2194,16.6071,17.8827,26.1990,25.7653,25.7143,26.5561,13.0386,17.5255,22.7041,34.3368,33.1632,22.2959,88.6225,23.5714,29.2857,18.1122,6.8112,6.4541,3.8668,8.7245,5.4780,21.1989,25.9438,26.3521,23.3163,24.0561,9.4388,10.3572,4.8214,9.1299,9.9489,18.1632,15.0766,23.1888,23.1122,23.0357,13.8266,16.5051,12.9592,17.0153,21.4031,8.8010
1081,2015/12/15 00:00:00,17.1131,34.5663,27.1896,37.8827,24.8087,17.7296,17.7296,10.3529,17.1131,12.9464,16.3053,19.2390,15.9014,38.7117,12.5638,38.7117,15.9014,33.2058,12.9890,16.2840,14.9873,24.2985,32.0578,12.2874,17.3257,22.8954,13.8818,13.3503,12.6488,14.3495,8.0570,11.8410,10.2891,15.3274,7.1854,20.4932,24.0434,28.5502,13.4779,23.1292,15.8163,12.3512,11.1182,20.8971,19.7492,19.7066,25.2126,-99999.0000,10.7355,16.5816,33.2058,30.6973,18.7075,84.3113,20.0255,24.5748,27.1896,15.6463,14.7321,10.2253,21.7049,14.0094,18.8775,28.5927,24.7449,24.0859,22.8104,14.7746,15.3699,8.1632,13.4354,17.7296,12.0110,10.0765,18.8350,14.6471,13.3929,9.9703,12.8401,9.1837,13.1590,9.9703,12.9890
1082,2015/12/16 00:00:00,24.1127,35.9330,26.6794,37.4787,28.2950,22.8483,22.8039,15.7951,24.0905,18.9796,23.9796,32.3129,18.6113,40.7941,12.8882,40.8607,18.7001,30.4126,17.1695,18.7500,21.1735,33.5247,35.8843,18.8988,19.5153,28.1462,19.4515,16.9217,28.3588,25.2126,21.8962,23.0867,26.2200,29.4855,20.6633,35.2466,35.5868,38.6267,24.3197,36.0119,25.2551,20.5145,23.6182,29.5918,28.4014,28.0400,24.0009,-99999.0000,11.9260,18.4311,30.4570,34.2049,23.2993,86.3733,24.6173,30.1871,33.5672,27.8912,24.2134,19.4515,24.6811,23.4269,26.1692,23.6182,27.6148,27.1684,27.5723,25.6165,26.7432,17.5383,21.0111,28.7628,19.5578,23.5119,31.1224,27.0408,27.6786,27.0833,24.2135,24.0009,28.7628,23.9796,17.0807
1083,2015/12/17 00:00:00,21.2511,26.9771,21.6199,37.2024,30.9311,20.2307,20.2973,15.0085,21.1180,13.8420,22.6403,17.6020,17.3913,33.6978,11.1182,34.6939,17.5466,31.1446,16.1490,22.8316,22.8529,33.8860,42.0917,27.9762,-99999.0000,35.4805,29.1879,27.4022,20.1956,20.4507,16.2293,19.8342,18.2823,17.5383,15.4975,28.2738,28.0612,32.7594,20.5570,25.1913,17.9847,13.8605,16.7942,20.8971,30.0808,20.0680,23.0230,23.7245,15.0297,19.6003,31.1224,33.4184,23.8733,89.6896,23.5970,29.8682,18.0485,21.9388,16.5179,11.7347,13.4566,16.0927,20.7058,17.3257,23.4906,23.6182,22.4065,19.6429,21.0459,12.9039,18.5374,20.6420,13.7118,12.5850,21.0884,16.1565,16.3478,14.6471,13.3503,12.0748,15.6378,16.8367,16.0603
1084,2015/12/18 00:00:00,17.3257,23.9583,14.9447,25.5740,18.4736,15.1785,15.1785,11.2458,17.3257,9.0561,19.0476,14.5408,20.3019,37.6275,12.8827,37.6275,20.3019,27.6785,17.1556,31.7177,26.6156,37.8189,45.7271,23.9158,30.7924,28.8053,24.4685,22.7679,25.1553,19.3665,13.5204,21.0459,16.4753,15.0935,14.7747,25.4677,23.5119,29.1879,16.5816,24.5748,13.7330,9.5025,11.4796,15.6888,12.0961,12.7126,18.3673,26.5944,16.0927,21.3435,27.6785,32.7381,20.2593,90.0721,23.1505,27.2534,18.3461,20.6633,15.4549,12.2024,21.5173,16.1990,17.3895,14.1369,20.0680,19.3665,17.6233,19.8555,23.2568,12.5850,19.3453,18.3673,9.7789,11.1820,18.3248,10.0340,11.9898,9.0774,10.7355,10.1403,11.6419,10.2928,17.1556
1085,2015/12/19 00:00:00,14.7322,24.5323,17.5595,26.4668,21.3648,14.2220,14.2220,11.9047,14.7322,8.9711,17.7721,13.9030,13.9881,27.3597,7.7381,27.3597,13.9881,24.7449,11.5221,21.8750,16.7092,27.4660,35.3104,16.0076,20.3019,17.7934,16.6454,16.6879,5.8390,7.8231,4.3517,6.9303,4.7619,6.8240,4.0816,13.7542,12.3937,16.9430,10.3316,16.2415,9.8002,7.5042,7.7168,13.3928,11.4158,11.3095,19.2390,26.3010,17.8784,14.6471,24.7449,26.6156,19.2390,82.1642,21.3435,24.9334,8.9711,9.0349,5.5272,4.3580,5.3784,7.3647,12.7338,13.4779,13.7330,13.2228,13.4354,10.2679,15.4550,7.6105,5.5782,10.9694,8.6310,5.5060,12.7551,8.0145,8.3971,8.8860,6.5051,4.3792,4.2147,8.4609,11.5221
1086,2015/12/20 00:00:00,19.1539,12.7338,9.8852,9.4600,7.5255,20.0893,20.0893,20.7908,19.1539,17.5170,28.5714,21.0885,14.3920,29.9533,10.3954,29.9533,14.3920,26.9557,12.4363,19.6003,16.5391,25.3401,28.2525,20.4294,27.8486,18.5162,15.5400,19.1539,6.1862,4.5918,2.7211,5.6122,3.4651,4.9107,1.8991,13.7330,13.1165,15.0510,6.2925,10.6293,6.6114,6.8453,8.2908,12.7764,11.5221,11.7347,15.4762,9.9379,10.7143,11.6922,26.9557,27.1046,19.4728,85.7779,23.4056,24.3197,5.7398,3.2525,2.0918,2.4436,4.0604,4.0816,8.0357,7.5680,8.9498,7.6956,7.8444,9.6301,15.3699,6.9940,12.2449,11.2670,9.8427,6.0374,16.3903,9.9703,7.3980,7.0366,9.0561,3.3588,8.6735,11.0261,12.4363
1087,2015/12/21 00:00:00,10.2253,19.6216,13.6267,17.0281,14.3920,11.1182,11.1182,5.7185,10.2253,5.8552,13.5629,11.8623,9.0136,22.6403,6.7602,22.6403,9.0136,8.4396,7.6105,13.6267,10.8418,20.0680,21.3223,8.3546,16.6744,12.5425,11.2670,8.4822,-99999.0000,-99999.0000,-99999.0000,7.9932,6.0374,4.8895,6.1224,15.7525,14.4770,21.2585,9.9915,15.3486,7.1429,5.6760,6.2288,9.6939,7.5255,7.6105,14.5195,31.1447,5.6122,8.1845,8.4396,17.2407,8.4184,76.9558,11.7985,14.9235,4.6429,4.6556,4.1950,3.9016,4.2942,3.8584,14.2007,15.8627,14.4345,14.0094,14.0519,7.9720,14.5408,6.0162,7.8444,9.4388,5.8248,3.9753,6.1862,5.9524,5.3571,4.9320,4.7194,3.8053,-99999.0000,5.1484,7.6105
1088,2015/12/22 00:00:00,10.4805,16.5178,12.5850,13.8393,12.2662,13.1803,13.1803,7.4192,10.4805,6.3988,14.4558,12.4362,9.4388,23.0867,5.7610,23.0867,9.4388,4.4430,10.5868,11.9685,9.8852,20.1743,23.1080,8.0357,17.8784,13.6055,10.7355,8.3333,1.0204,-99999.0000,-99999.0000,3.7415,1.7645,1.8282,-99999.0000,4.7832,4.9532,8.3971,3.6990,6.1437,6.4626,5.6547,5.3997,10.6930,9.0349,8.4822,14.3920,27.0408,7.2066,9.4175,4.4430,18.4311,10.4805,79.4429,13.9243,17.0280,4.0179,3.6990,2.2626,2.1046,2.6148,4.5280,5.8886,6.6083,6.3654,5.2083,5.1289,2.1684,10.2679,2.8912,3.7500,3.4651,5.5485,3.6990,8.3121,7.1429,6.3775,5.1233,3.5289,2.9549,2.0153,5.0383,10.5868
1089,2015/12/23 00:00:00,18.8138,20.4082,14.7959,16.9005,14.0731,16.8580,16.8580,14.6046,18.8138,14.7747,21.3223,18.2823,15.7313,30.6760,12.0748,30.6760,15.7313,-99999.0000,15.5400,17.1131,14.6258,27.4235,33.6522,17.7296,26.1905,25.4252,22.2789,17.6658,4.0352,3.2207,3.2993,6.0162,4.4218,4.3792,-99999.0000,10.5868,10.4167,13.2866,5.1871,7.9507,10.5017,8.7372,9.5025,15.6675,13.6905,13.9456,17.3469,62.0595,11.5434,17.3257,-99999.0000,24.8725,16.1777,84.7575,19.0476,21.9388,8.2270,5.7823,2.3736,2.9124,3.1463,6.5901,7.8444,7.7594,8.1207,6.2712,5.3359,1.9345,9.9490,3.1675,2.6398,3.8691,10.7143,6.8878,13.1590,13.4566,11.2458,9.6088,5.9311,7.0791,5.4126,10.7993,15.5400
1090,2015/12/24 00:00:00,17.0068,22.5128,18.0272,27.8061,18.2398,15.2423,15.2423,12.8401,17.0068,14.4983,21.0034,20.8971,12.5425,16.3053,7.0366,16.3053,12.5425,7.5255,10.5017,11.2670,10.9244,18.8137,32.2704,17.0068,27.3810,26.7857,17.1343,16.5179,15.3912,16.7092,9.6301,17.2619,12.3300,11.2032,9.4388,14.6896,16.4115,20.3444,11.3095,18.1335,19.7491,16.3053,18.7500,22.7891,23.3206,24.5961,24.6599,-99999.0000,7.9294,13.7118,7.5255,29.6556,20.5570,134.5662,22.1301,27.6998,24.5748,18.7075,15.5825,12.3937,18.1455,17.2194,15.0510,16.3265,18.2823,22.1939,20.8333,11.6284,20.3869,10.0340,11.9047,17.0706,17.4532,16.1352,24.3835,22.3640,21.1735,15.1786,15.2423,16.6879,15.2636,17.4745,10.5017
1091,2015/12/25 00:00:00,21.0034,26.9558,23.3206,35.0978,22.3852,33.7797,33.7797,21.7687,21.0034,19.0689,31.0799,23.2143,13.6055,20.1743,16.4116,20.1743,13.6055,7.3342,12.5638,17.0281,19.3559,21.8750,41.1777,17.0280,29.1038,28.0825,17.4320,18.1547,16.4966,16.1352,10.1798,18.8350,12.5555,14.0093,10.1615,28.8690,25.7228,31.4838,18.7712,32.0578,21.3648,11.8275,15.5825,21.3358,21.6199,26.1692,24.5323,22.9592,10.5230,13.9881,7.3342,44.5367,24.0221,65.6675,22.7041,-99999.0000,21.0884,20.8971,15.8385,13.3097,15.6540,19.7427,21.5561,26.9841,20.8758,26.4881,23.6182,9.1199,16.1140,7.8019,11.7134,13.0528,14.9447,16.9217,33.2483,18.9413,20.8758,14.7109,12.2662,14.1582,14.1356,-99999.0000,12.5638
1092,2015/12/26 00:00:00,24.7449,15.3283,16.3478,20.8333,16.5604,26.2330,26.2330,28.9541,24.7449,23.5970,34.2049,23.7032,14.1794,16.2840,12.4362,16.2840,14.1794,6.8027,11.8623,14.4345,-99999.0000,20.6845,35.3984,11.4158,-99999.0000,13.1377,12.0536,11.6709,19.3578,16.3487,15.5612,18.7500,14.5195,12.0961,12.4072,12.7976,16.0077,26.3393,9.9703,17.0493,15.4337,8.5884,14.5408,16.0077,14.3282,19.5366,20.8971,-99999.0000,5.7185,6.6539,6.8027,38.1803,26.8283,34.5663,25.3827,24.7768,9.4175,8.4295,8.3434,7.5851,5.9893,7.1671,2.1684,-99999.0000,-99999.0000,5.8673,5.6423,8.0145,13.6267,6.6964,11.7347,15.4975,4.8044,9.6301,21.4498,9.6514,8.7160,5.4422,9.7577,8.9286,12.9952,13.1753,11.8623
1093,2015/12/27 00:00:00,17.4107,36.4158,31.2712,36.1607,33.5459,14.7534,14.7534,12.5850,17.4107,14.4345,21.1947,19.4303,16.0927,17.0918,11.0332,17.0918,16.0927,8.0782,12.4150,22.8954,-99999.0000,31.5476,41.9990,15.3061,32.5255,20.2381,18.3248,12.9889,18.2978,17.4684,12.1032,15.2423,12.5000,13.0527,10.2969,32.1003,34.8427,37.5850,23.1080,34.4813,18.6650,14.0519,15.4762,18.7288,20.4507,21.4923,22.0451,10.4189,10.6930,10.8206,8.0782,35.9694,27.9975,34.7151,28.1250,32.0366,19.8980,20.0255,13.9146,12.1753,13.1262,19.7704,17.5557,14.8191,15.6569,23.2143,19.8980,16.5604,22.6190,12.1811,17.8359,24.8937,12.0748,12.7126,21.6412,17.0706,15.0297,11.6651,13.7755,10.9694,13.0878,15.7738,12.4150
1094,2015/12/28 00:00:00,7.6318,24.0221,20.3231,24.7024,20.5570,5.9099,5.9099,4.9958,7.6318,6.1650,12.0323,8.8010,8.5459,8.9498,5.4731,8.9498,8.5459,4.7407,8.5247,20.1531,17.1131,30.2296,34.8640,19.8980,29.6556,27.6148,25.7228,19.9617,2.4660,-99999.0000,-99999.0000,6.1012,4.4430,3.2313,4.1497,23.5970,23.8095,25.8716,15.7100,22.6403,8.9073,6.9090,5.7185,9.4388,10.9481,10.2891,15.1785,52.0196,27.0195,25.9992,4.7407,19.0901,14.2007,19.4090,12.1811,15.3699,15.6037,14.7321,13.0528,10.8631,11.6922,16.0502,14.9873,15.2636,18.0060,19.1327,16.5178,6.5689,13.5629,7.1429,7.3129,8.5247,4.3792,3.8478,5.0170,7.2279,5.6335,4.9107,3.9116,3.1888,2.0708,4.5918,8.5247
1095,2015/12/29 00:00:00,5.9099,10.8631,8.3546,10.6293,7.5893,4.6769,4.6769,4.5280,5.9099,5.4209,11.5646,7.3342,7.8869,6.3775,8.6097,6.3775,7.8869,7.3767,6.8453,14.2007,16.4115,-99999.0000,30.1871,9.1373,14.7959,9.2533,10.5520,10.2041,2.5510,-99999.0000,-99999.0000,4.9320,3.2468,3.0187,1.9133,10.3741,10.2253,12.0323,4.6556,8.0145,5.9099,4.6769,4.1667,6.1225,7.0366,7.1216,10.7143,30.8886,-99999.0000,15.2423,7.3767,13.1803,8.8435,16.1990,8.8648,11.3945,6.1012,3.3395,3.4439,2.8061,2.9453,5.4422,3.8776,4.7279,6.0297,3.5289,3.8265,2.8486,9.0986,5.2721,3.1463,4.7619,3.5714,2.2534,4.0816,4.2517,3.0400,4.1038,3.1888,2.0196,-99999.0000,3.8053,6.8453
1096,2015/12/30 00:00:00,20.4294,26.4456,25.2126,21.3010,21.5986,19.4303,19.4303,9.6939,20.4294,16.0502,19.1752,18.4949,11.5434,14.9447,18.7075,14.9447,11.5434,8.9923,10.7781,10.8631,14.7747,22.0275,47.4917,13.6479,15.4974,23.3737,8.6416,12.2024,12.3469,14.2092,-99999.0000,10.5230,9.2533,9.1837,8.3513,15.9014,15.5187,20.9609,8.9923,15.2849,17.0280,12.7976,9.3537,15.3699,19.6854,19.1752,25.8503,26.2755,7.1186,9.6939,8.9923,24.5536,19.0264,28.6777,15.2636,20.0255,16.2415,11.4158,10.6679,8.0241,8.1845,11.0854,6.1650,10.0765,8.4960,7.8656,9.2737,5.0595,8.7585,4.9107,5.2083,5.9524,10.8631,7.2704,19.1752,14.6046,11.5008,8.8223,6.5051,6.8240,-99999.0000,9.9915,10.7781
1097,2015/12/31 00:00:00,24.3835,30.1871,22.9805,27.0196,32.9507,19.1539,19.1539,15.7191,24.3835,19.3027,21.0247,26.6440,21.4498,39.8172,25.7653,39.8172,21.4498,11.0119,19.4303,28.0612,29.4501,37.9252,58.7158,18.2185,21.6199,35.6717,18.9838,17.7721,27.7507,21.0515,11.9748,16.2415,11.4583,16.1140,8.3333,23.0867,23.3631,31.4413,19.6641,32.5042,15.8376,10.9056,11.2032,14.0306,19.8980,21.4711,23.9371,34.2475,15.3486,23.4907,11.0119,35.9906,28.0187,36.8197,21.7900,-99999.0000,19.0264,17.7019,11.5434,9.6011,9.7668,18.0451,20.2296,22.6891,16.1565,18.1335,16.0077,8.7585,10.5868,7.2279,8.4821,12.9464,15.6675,16.0502,26.9345,18.7712,18.2868,13.9243,9.7577,14.3282,-99999.0000,15.4124,19.4303
1098,2016/01/01 00:00:00,16.2628,20.3019,15.4337,12.2236,15.6463,18.6650,18.6650,14.7109,16.2628,13.2228,22.3852,-99999.0000,8.5672,28.2313,12.7763,28.2313,8.5672,8.8648,8.0995,-99999.0000,21.5445,25.2976,53.3587,14.1582,17.7508,19.6003,14.9235,13.0953,15.3912,18.0697,12.4787,20.1743,14.2432,10.3954,13.7968,10.1403,9.8214,17.8784,6.9728,15.3274,15.4124,8.0782,11.8197,13.0527,12.8401,13.9243,20.5570,30.2296,9.7364,16.4541,8.8648,31.8452,23.0230,29.8469,16.5816,24.2579,12.8827,9.1605,6.5355,4.9745,5.3017,7.1939,4.4218,5.8523,7.7068,8.4396,7.0011,9.8214,9.9277,6.3887,9.6939,14.9022,8.4396,9.6088,12.9890,10.0978,-99999.0000,9.0561,11.0757,11.4796,-99999.0000,10.8843,8.0995
1099,2016/01/02 00:00:00,16.5179,10.8631,7.4617,2.4235,6.3350,26.3818,26.3818,19.2602,16.5179,18.7925,25.8291,-99999.0000,10.4167,26.7432,13.0315,26.7432,10.4167,10.6930,8.8223,-99999.0000,15.3571,20.3019,41.1565,3.7415,16.5179,5.1658,6.4201,6.2925,14.2052,13.6692,-99999.0000,10.3742,6.6539,6.4626,8.3133,16.2415,15.3699,20.5783,8.4396,17.2619,8.8860,4.5280,6.2075,7.2066,5.7610,6.2712,14.0094,24.2985,5.0383,10.3954,10.6930,17.0280,10.4805,16.1352,8.0145,11.4158,10.0553,8.0570,5.0170,4.1582,2.6482,5.6723,3.6224,-99999.0000,8.0782,5.7823,4.9320,14.3920,10.9907,5.5910,9.2049,14.2645,2.2747,3.8478,8.2058,3.3376,2.4554,3.6139,5.6122,3.6990,-99999.0000,5.6973,8.8223
1100,2016/01/03 00:00:00,14.7321,18.1973,27.7311,13.9668,15.7951,14.5195,14.5195,13.2015,14.7321,11.2670,19.3240,-99999.0000,16.8367,37.6063,16.4966,37.6063,16.8367,10.2041,12.3937,-99999.0000,16.9978,20.7270,40.2424,17.1131,37.6885,14.6407,13.9030,14.0306,24.6098,13.7059,-99999.0000,11.1182,9.4671,8.6097,6.8756,12.4150,11.4371,19.7492,6.2712,15.6675,10.1190,5.8886,6.8878,9.3750,7.8231,10.6080,16.9643,24.1922,5.2083,8.9498,10.2041,30.8674,22.6190,30.4634,10.1828,24.2135,7.8869,8.2058,7.5850,5.4082,5.6818,12.1089,11.7615,15.9013,16.3265,12.9890,15.1561,11.7347,9.6939,5.8461,9.8427,17.1556,5.1242,5.1908,20.2973,8.4960,-99999.0000,5.6123,10.8206,6.7657,-99999.0000,9.9490,12.3937
1101,2016/01/04 00:00:00,11.4583,28.0400,-99999.0000,17.9634,21.7049,9.5025,9.5025,8.3121,11.4583,8.7797,15.0723,14.0944,16.6454,38.0102,18.3248,38.0102,16.6454,10.7781,13.0740,-99999.0000,11.5846,22.5553,52.3383,15.3274,22.7041,23.0036,20.2168,23.3807,6.5167,9.2069,5.6406,9.3112,7.3052,7.8657,4.8604,11.3520,13.3716,17.7934,4.5493,13.7330,11.4583,10.9056,11.7772,14.5408,13.1165,16.8155,19.3240,28.9116,10.6080,14.1794,10.7781,27.5510,-99999.0000,26.4668,8.0570,22.9167,15.9651,12.8942,10.2969,8.9286,6.9940,15.6308,17.3257,18.5587,17.1556,18.6650,18.7288,18.5162,11.7560,13.7542,14.8172,25.8503,9.7364,7.9082,11.7560,14.1794,-99999.0000,6.2288,7.7594,7.0366,9.9823,13.8393,13.0740
1102,2016/01/05 00:00:00,5.2083,18.3673,14.0074,10.3742,13.6905,5.3146,5.3146,4.4643,5.2083,5.1445,11.1395,7.5255,5.4847,23.7458,5.6973,23.7458,5.4847,8.2270,4.9745,18.3354,18.0988,28.6565,36.1607,19.6429,21.3860,30.1020,26.1054,22.0876,-99999.0000,-99999.0000,-99999.0000,4.3155,2.1471,2.0408,-99999.0000,19.6003,20.0255,20.6208,11.7560,19.3453,5.6547,4.8682,4.2305,6.6539,6.8878,7.4192,10.0340,47.3425,28.1512,30.1871,8.2270,13.4779,7.6531,13.6905,7.3980,11.0544,8.8648,7.1428,5.2934,4.1242,4.0816,7.3980,11.9047,11.9685,11.4583,12.6701,13.4992,5.2721,6.6539,4.5706,4.2942,6.9728,3.0825,2.3384,2.6398,4.2942,-99999.0000,2.9337,2.9124,1.8708,3.9541,4.0816,4.9745
1103,2016/01/06 00:00:00,5.2508,11.6284,10.1403,7.1641,8.5672,6.8665,6.8665,4.5918,5.2508,6.1012,11.9047,8.5247,7.3342,23.9583,5.3571,23.9583,7.3342,8.4609,5.0383,15.0510,13.4779,25.6165,35.6292,11.9260,12.7976,17.0493,15.7738,13.9243,-99999.0000,-99999.0000,-99999.0000,4.2942,2.1684,1.8495,-99999.0000,10.7993,9.8002,12.0020,6.8878,10.7780,4.7619,4.1667,3.5927,5.7398,6.5689,6.0587,10.1828,42.4958,20.6511,21.2372,8.4609,14.6258,9.4600,13.4566,7.2279,11.0757,5.3571,3.6380,2.9221,2.4583,4.7194,3.9328,6.9728,7.0578,4.3580,5.9893,5.0383,6.1650,6.6752,3.9966,2.4660,4.1879,3.2738,2.4022,3.1675,4.0179,3.5019,3.8903,3.1888,2.0621,4.2305,2.5510,5.0383
1104,2016/01/07 00:00:00,19.7704,31.8622,21.6412,17.5808,18.3886,19.3665,19.3665,16.2203,19.7704,18.4311,22.7466,19.0901,14.8597,17.4958,14.4345,17.4958,14.8597,9.3325,10.8843,22.5978,19.2602,29.6769,43.0890,21.4498,17.0706,23.0867,23.2143,20.3019,8.1632,8.0357,7.2643,10.4805,9.6088,8.5459,6.9485,15.3912,15.0510,16.9430,8.0357,12.2236,13.5204,12.1599,13.2441,14.7959,17.1131,17.3257,17.7509,42.3258,16.0927,21.4498,9.3325,26.7220,22.2789,26.9770,6.2712,23.3843,13.9031,10.0340,12.4362,7.7593,9.6726,13.6267,13.6905,16.3053,17.5383,14.1794,15.0510,12.0323,8.7160,5.1871,5.5272,8.1420,15.2423,12.7338,17.7721,-99999.0000,17.6658,15.1786,10.4592,12.2449,13.9456,17.2832,10.8843
1105,2016/01/08 00:00:00,15.2211,33.8860,25.9566,20.1318,22.1088,15.7951,15.7951,12.4150,15.2211,14.7109,19.5153,17.9847,13.7542,11.4158,13.5629,11.4158,13.7542,8.2058,10.2679,19.0264,15.5478,23.7883,41.0077,19.3878,17.4745,26.8070,24.9575,20.9396,-99999.0000,7.9082,7.0068,9.0561,7.0791,8.5884,6.1508,20.6845,19.8129,21.4924,11.8623,19.1327,12.5638,10.3104,10.2466,14.8385,15.4549,17.0493,20.8121,33.9073,13.6267,15.6675,8.2058,29.4430,25.1701,34.5876,6.8453,26.7857,15.8588,11.6709,9.7577,7.3555,8.1632,12.6275,14.5408,16.0289,16.0502,13.1377,11.7560,13.3928,11.5221,5.5697,7.0791,10.2041,13.0315,7.9932,21.0459,16.7305,16.4116,11.6071,10.3954,6.7602,11.2670,18.2398,10.2679
