,Station ID,XCNAQ1795,CN_1142A,XCNAQ1283,XCNAQ1826,XCNAQ1813,XCNAQ1802,XCNAQ1825,XCNAQ1820,XCNAQ1815,XCNAQ1821,XCNAQ1792,XCNAQ1822,XCNAQ1812,XCNAQ1786,XCNAQ1810,XCNAQ1811,XCNAQ1794,CN_1144A,XCNAQ1284,CN_1141A,XCNAQ1816,CN_1145A,XCNAQ1798,XCNAQ1797,XCNAQ1791,XCNAQ1808,XCNAQ1807,XCNAQ1801,CN_1148A,CN_1150A,XCNAQ1787,CN_1149A,CN_1143A,XCNAQ1809,XCNAQ1823,XCNAQ1814,XCNAQ1804,XCNAQ1824,XCNAQ1800,XCNAQ1803,XCNAQ1819,XCNAQ1789,XCNAQ1790,XCNAQ1788,XCNAQ1805,XCNAQ1806,CN_1146A,XCNAQ1817,XCNAQ1793,XCNAQ1796,XCNAQ1818,CN_1147A,XCNAQ1799
0,Latitude,31.2342,31.2036,31.2022,31.4116,31.3122,31.3738,30.9249,30.9338,30.8580,31.3225,31.3932,31.4115,31.6217,31.6894,31.5944,31.7688,31.1990,31.1654,31.1767,31.2380,31.2852,31.2659,31.3214,31.2838,31.0516,31.0377,31.0113,31.1143,31.1907,31.2071,31.0507,31.2284,31.3008,31.2666,30.7911,30.7430,30.8911,30.9236,31.2059,31.1939,31.2232,31.0065,31.0739,31.1158,31.1561,31.1152,31.0935,31.1456,31.2325,31.2768,31.2973,31.2261,31.2187
1,Longitude,121.4688,121.4780,121.4823,121.1980,121.2551,121.2500,121.4890,121.4532,121.6762,121.4261,121.4456,121.3408,121.3969,121.4790,121.8025,121.1955,121.4373,121.4120,121.4384,121.4000,121.3424,121.5360,121.5034,121.5376,121.2664,121.2186,121.2322,121.5846,121.7030,121.5770,121.7965,121.5330,121.4670,121.5015,121.1379,121.3389,121.1603,121.0125,121.3902,121.3622,121.4246,121.4115,121.4996,121.3663,121.1255,121.0056,120.9780,121.1037,121.4476,121.4510,121.4303,121.4250,121.4607
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
1350,2016/09/09 00:00:00,-99999.0000,62.7125,62.8217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.1054,-99999.0000,73.3629,-99999.0000,81.1650,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,72.5342,73.5546,-99999.0000,86.2033,73.6608,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,75.3770,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.9743,-99999.0000
1351,2016/09/10 00:00:00,-99999.0000,47.0875,47.2270,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.6974,-99999.0000,58.0996,-99999.0000,63.1032,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.5679,57.3129,-99999.0000,66.0713,57.0792,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.3104,-99999.0000
1352,2016/09/11 00:00:00,-99999.0000,39.8810,39.7959,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.4549,-99999.0000,40.5825,-99999.0000,50.9142,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.6617,39.2007,-99999.0000,48.4267,39.8384,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.3221,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.2957,-99999.0000
1353,2016/09/12 00:00:00,-99999.0000,47.8742,47.8261,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,59.8713,-99999.0000,55.7612,-99999.0000,63.1495,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.9746,49.2771,-99999.0000,60.0342,52.6788,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.6554,-99999.0000,-99999.0000,-99999.0000,-99999.0000,59.1625,-99999.0000
1354,2016/09/13 00:00:00,-99999.0000,42.4321,42.9680,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.9950,-99999.0000,51.2542,-99999.0000,57.0579,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.2721,40.3061,-99999.0000,53.6822,48.5546,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.7561,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.4826,-99999.0000
1355,2016/09/14 00:00:00,-99999.0000,30.5013,30.6344,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.7347,-99999.0000,33.9073,-99999.0000,41.5666,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.1538,28.9328,-99999.0000,37.8614,30.2721,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.7839,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.2236,-99999.0000
1356,2016/09/15 00:00:00,-99999.0000,17.4958,17.4579,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.3640,-99999.0000,20.5357,-99999.0000,25.8291,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.4490,16.3265,-99999.0000,24.8725,18.5587,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.6486,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.1863,-99999.0000
1357,2016/09/16 00:00:00,-99999.0000,13.2015,13.2875,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.9219,-99999.0000,17.8784,-99999.0000,21.5909,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.4975,11.4158,-99999.0000,18.4736,12.3087,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.2117,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.3274,-99999.0000
1358,2016/09/17 00:00:00,-99999.0000,33.0570,32.4312,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.1983,-99999.0000,39.8172,-99999.0000,47.6192,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.3486,29.5280,-99999.0000,43.5163,35.1403,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.2065,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.6699,-99999.0000
1359,2016/09/18 00:00:00,-99999.0000,-99999.0000,38.6424,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.5255,-99999.0000,45.7908,-99999.0000,58.6435,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.0442,36.8622,-99999.0000,52.6150,41.0502,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.8017,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.0237,-99999.0000
1360,2016/09/19 00:00:00,-99999.0000,32.0097,32.5200,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.2498,-99999.0000,35.2706,-99999.0000,45.8674,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.6308,30.8461,-99999.0000,42.9633,33.5672,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.6435,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.3114,-99999.0000
1361,2016/09/20 00:00:00,-99999.0000,28.0612,29.1260,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.1988,-99999.0000,33.4184,-99999.0000,43.0515,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.6956,32.1429,-99999.0000,38.5417,29.3580,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.3613,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.7168,-99999.0000
1362,2016/09/21 00:00:00,-99999.0000,30.0595,30.0799,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.2857,-99999.0000,36.2670,-99999.0000,39.9447,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.1165,36.8622,-99999.0000,37.1783,27.7849,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.6823,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.8456,-99999.0000
1363,2016/09/22 00:00:00,-99999.0000,33.6957,33.1147,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.4135,-99999.0000,45.0530,-99999.0000,47.4955,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.6513,39.0093,-99999.0000,44.5154,38.2228,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.4991,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.7058,-99999.0000
1364,2016/09/23 00:00:00,-99999.0000,37.2449,37.0009,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.5325,-99999.0000,49.3621,-99999.0000,43.9008,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.4779,41.1565,-99999.0000,49.5565,42.2408,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.0478,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.8243,-99999.0000
1365,2016/09/24 00:00:00,-99999.0000,45.8971,46.1400,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.3130,-99999.0000,58.3121,-99999.0000,56.1455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.3596,51.5517,-99999.0000,62.1812,54.0817,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.6767,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.2679,-99999.0000
1366,2016/09/25 00:00:00,-99999.0000,40.9439,41.6814,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.5288,-99999.0000,52.0196,-99999.0000,48.6608,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.2175,45.0467,-99999.0000,52.1258,46.7263,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.1978,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.1926,-99999.0000
1367,2016/09/26 00:00:00,-99999.0000,18.5587,18.9885,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.5990,-99999.0000,24.3622,-99999.0000,23.5854,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.9609,20.4932,-99999.0000,24.2347,19.0689,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.7832,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.2355,-99999.0000
1368,2016/09/27 00:00:00,-99999.0000,11.0332,11.0470,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.3554,-99999.0000,11.6922,-99999.0000,13.2866,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,12.3780,12.0536,-99999.0000,14.2432,9.3537,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.1251,-99999.0000,-99999.0000,-99999.0000,-99999.0000,11.7347,-99999.0000
1369,2016/09/28 00:00:00,-99999.0000,26.3818,26.0204,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.1668,-99999.0000,32.3980,-99999.0000,34.7704,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.6318,30.1242,-99999.0000,33.6291,29.0391,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.3316,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.6769,-99999.0000
1370,2016/09/29 00:00:00,-99999.0000,16.2156,17.1473,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.2168,-99999.0000,19.6216,-99999.0000,21.7900,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.9626,17.7934,-99999.0000,20.1956,16.9855,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.3593,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.9441,-99999.0000
1371,2016/09/30 00:00:00,-99999.0000,11.9898,12.3114,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.5705,-99999.0000,11.9047,-99999.0000,17.5325,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.2219,14.0519,-99999.0000,16.9855,8.3546,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.3690,-99999.0000,-99999.0000,-99999.0000,-99999.0000,11.5008,-99999.0000
1372,2016/10/01 00:00:00,-99999.0000,17.3470,17.8128,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.4252,-99999.0000,25.3827,-99999.0000,23.7883,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.1964,22.4065,-99999.0000,25.7865,20.0467,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.8330,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.4268,-99999.0000
1373,2016/10/02 00:00:00,-99999.0000,22.5553,23.0923,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.4738,-99999.0000,32.5893,-99999.0000,32.9082,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.8520,27.3172,-99999.0000,32.6956,23.4906,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.5008,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.5060,-99999.0000
1374,2016/10/03 00:00:00,-99999.0000,30.6973,30.4348,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.4762,-99999.0000,40.0935,-99999.0000,39.9022,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.2007,38.3928,-99999.0000,39.7534,34.0986,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.2326,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.5333,-99999.0000
1375,2016/10/04 00:00:00,-99999.0000,30.4267,30.2573,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.4685,-99999.0000,34.0136,-99999.0000,39.4944,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.8401,36.1820,-99999.0000,39.8847,31.1437,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.5163,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.1837,-99999.0000
1376,2016/10/05 00:00:00,-99999.0000,41.1642,40.0177,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.2117,-99999.0000,50.3188,-99999.0000,50.9354,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.1275,47.8529,-99999.0000,53.4225,45.9183,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.4452,-99999.0000
1377,2016/10/06 00:00:00,-99999.0000,36.9473,37.5111,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.6061,-99999.0000,42.1767,-99999.0000,47.2868,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.8529,43.6438,-99999.0000,49.6600,39.1369,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.8308,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.1758,-99999.0000
1378,2016/10/07 00:00:00,-99999.0000,24.4260,24.8669,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.0808,-99999.0000,29.1667,-99999.0000,31.7815,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.4821,29.7619,-99999.0000,32.6318,25.4252,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.8456,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.6380,-99999.0000
1379,2016/10/08 00:00:00,-99999.0000,38.1590,38.2653,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.2070,-99999.0000,43.4737,-99999.0000,48.5623,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.9183,45.1742,-99999.0000,50.5317,41.3478,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.5083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.1983,-99999.0000
1380,2016/10/09 00:00:00,-99999.0000,32.7806,32.6974,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.0289,-99999.0000,40.3061,-99999.0000,40.7951,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.6879,37.9547,-99999.0000,41.4541,34.4813,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.5226,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.8642,-99999.0000
1381,2016/10/10 00:00:00,-99999.0000,31.6992,32.2094,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.9903,-99999.0000,36.1395,-99999.0000,42.0686,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.7644,34.5876,-99999.0000,41.1140,32.1429,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.0935,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.7976,-99999.0000
1382,2016/10/11 00:00:00,-99999.0000,36.4583,36.6682,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.2796,-99999.0000,43.4100,-99999.0000,39.2177,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.8333,42.3046,-99999.0000,46.1521,38.6905,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.1009,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.5656,-99999.0000
1383,2016/10/12 00:00:00,-99999.0000,46.8325,46.6061,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.3187,-99999.0000,53.5712,-99999.0000,57.7040,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.0358,53.2100,-99999.0000,60.0979,50.5548,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.1896,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.3792,-99999.0000
1384,2016/10/13 00:00:00,-99999.0000,31.0587,30.7897,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.0740,-99999.0000,32.3767,-99999.0000,40.0085,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.1538,33.7372,-99999.0000,37.1386,28.2100,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.3150,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.9823,-99999.0000
