,Station ID,XCNAQ923,XCNAQ926,XCNAQ925,XCNAQ924,XCNAQ1274,XCNAQ920,XCNAQ921,XCNAQ922,XCNAQ919,XCNAQ962,XCNAQ961,XCNAQ960,XCNAQ963,XCNAQ959,XCNAQ288,XCNAQ287,XCNAQ284,XCNAQ289,XCNAQ285,XCNAQ286,XCNAQ278,XCNAQ283,XCNAQ280,XCNAQ475,XCNAQ279,XCNAQ281,XCNAQ1309,XCNAQ945,XCNAQ1310,XCNAQ947,XCNAQ948,XCNAQ946,XCNAQ1229,XCNAQ1228,XCNAQ913,XCNAQ914,XCNAQ912,XCNAQ911,XCNAQ934,XCNAQ1227,XCNAQ933,XCNAQ931,XCNAQ932,XCNAQ935,XCNAQ298,XCNAQ299,XCNAQ297,XCNAQ296,CN_1433A,CN_1437A,CN_1432A,XCNAQ1166,XCNAQ1211,CN_1435A,CN_1434A,CN_1438A,CN_1436A,CN_1431A,XCNAQ1270,XCNAQ308,XCNAQ1109,XCNAQ306,XCNAQ304,XCNAQ305,XCNAQ292,XCNAQ312,XCNAQ309,XCNAQ310,XCNAQ311,XCNAQ957,XCNAQ1275,XCNAQ958,XCNAQ290,XCNAQ1308,XCNAQ1307,XCNAQ930,XCNAQ929,XCNAQ928,XCNAQ927,XCNAQ300,XCNAQ302,XCNAQ301,XCNAQ303,XCNAQ291,XCNAQ293,XCNAQ1248,XCNAQ1247,XCNAQ953,XCNAQ951,XCNAQ952,XCNAQ949,XCNAQ950,XCNAQ938,XCNAQ940,XCNAQ937,XCNAQ939,XCNAQ936,XCNAQ916,XCNAQ915,XCNAQ918,XCNAQ917,XCNAQ307,XCNAQ954,XCNAQ955,XCNAQ956,XCNAQ941,XCNAQ944,XCNAQ943,XCNAQ942
847,2015/04/25 00:00:00,42.7412,35.1531,31.0993,30.3288,42.7412,32.2158,37.1234,-99999.0000,28.5946,37.9175,35.0185,35.8998,40.5612,36.4332,11.0621,46.7995,6.8414,26.9249,28.4323,10.4128,20.1995,15.6540,28.2235,27.5278,21.8460,15.5149,-99999.0000,-99999.0000,-99999.0000,27.6902,21.1735,31.8414,-99999.0000,-99999.0000,30.9137,48.6550,29.1454,55.7745,33.5111,-99999.0000,40.7468,32.1429,32.9081,30.2876,72.7968,34.2765,41.1178,33.9981,35.1809,29.9397,28.5946,29.9397,-99999.0000,33.1633,28.0844,59.9027,29.4759,34.1373,-99999.0000,37.5232,46.6141,27.2727,37.1753,36.2709,30.1252,32.8850,13.0566,23.5853,20.7560,18.8544,-99999.0000,-99999.0000,29.7310,-99999.0000,-99999.0000,47.8200,51.7395,51.2523,52.6436,28.6642,44.5037,24.7913,24.0260,35.8302,36.0444,-99999.0000,-99999.0000,49.3041,35.8302,43.3441,65.1668,43.4833,13.1957,17.8340,18.6225,9.0909,12.2217,31.3312,13.0102,38.1957,37.6623,-99999.0000,29.0816,21.6373,29.1048,17.8814,19.7368,31.8645,24.6058
848,2015/04/26 00:00:00,46.4750,37.6623,36.6883,34.7425,46.4750,37.6160,42.3227,51.0523,32.4444,17.7371,14.2393,19.8748,12.4072,19.8748,9.5779,53.5482,6.7486,29.5223,29.4295,9.5315,19.5733,15.7700,26.7161,23.3070,24.3506,13.9610,-99999.0000,-99999.0000,-99999.0000,30.5890,19.2718,38.0798,-99999.0000,-99999.0000,32.6763,50.8814,32.6763,62.2682,30.1020,-99999.0000,45.6168,17.5093,36.7811,35.7607,82.0732,43.9703,51.5536,44.6660,39.2625,35.4360,32.1892,35.4360,-99999.0000,37.4768,30.5659,71.2895,38.2421,37.6391,-99999.0000,18.0890,31.2152,-99999.0000,17.6484,19.8284,-99999.0000,35.3200,13.9379,24.2347,-99999.0000,18.1818,-99999.0000,-99999.0000,28.5946,-99999.0000,-99999.0000,51.8710,51.8555,52.8181,55.3341,39.6336,46.5677,32.4211,32.5603,14.7031,39.3553,-99999.0000,-99999.0000,60.7605,46.4750,55.4268,73.4695,49.3505,11.5492,15.7700,22.1707,11.9290,11.4332,39.0306,14.8423,47.1241,47.6809,-99999.0000,33.8822,26.6698,33.3024,19.6429,21.2199,31.7022,23.7477
849,2015/04/27 00:00:00,38.9031,30.1020,29.9320,27.4350,38.9031,43.6113,51.9771,46.0513,37.5425,41.0825,-99999.0000,43.2612,38.6692,40.8801,7.7594,56.6325,7.1216,39.7109,29.6981,9.0986,38.0102,29.0179,43.3675,41.4753,39.3495,24.2772,-99999.0000,74.7450,-99999.0000,40.8163,28.8903,46.1946,-99999.0000,-99999.0000,37.0961,59.7575,40.8163,69.7524,37.6063,-99999.0000,61.0971,24.7315,50.7442,49.8725,75.9354,57.1004,67.2192,60.8629,52.5933,51.6371,48.9583,51.6371,-99999.0000,60.3529,50.5100,79.6983,53.2312,48.9796,-99999.0000,22.5553,41.8367,25.8208,31.2288,26.9558,36.9473,35.0340,13.1803,23.2476,23.4184,24.2985,-99999.0000,-99999.0000,30.5485,-99999.0000,-99999.0000,45.8718,51.4861,51.9250,53.2312,51.7008,60.2042,44.8342,48.6396,11.1182,36.3308,-99999.0000,-99999.0000,72.4067,46.4288,57.0367,66.6029,48.0442,16.7942,21.4286,21.6837,20.1105,20.2806,54.1029,22.0451,51.5092,56.8454,-99999.0000,38.7968,32.8019,41.2415,20.0042,23.2781,34.1837,29.8470
850,2015/04/28 00:00:00,41.0969,37.3523,40.0961,37.2749,41.0969,44.2857,48.0613,55.1021,42.7296,40.1275,39.5543,40.4337,36.5051,40.9439,15.6122,33.0357,6.1224,34.3113,23.5459,16.4541,27.9592,19.5919,32.0408,27.9081,29.0051,15.4337,-99999.0000,82.1940,-99999.0000,43.8010,31.7602,53.2145,-99999.0000,-99999.0000,21.1225,64.8470,46.0459,80.0765,42.3979,-99999.0000,63.8010,27.7806,58.6735,52.7295,94.9235,50.1020,62.5000,60.6125,44.5408,40.8163,39.7704,40.8163,-99999.0000,48.0102,39.8559,78.0865,44.5918,49.0817,-99999.0000,30.5357,49.7704,27.9592,45.5613,30.2806,35.8674,36.8877,15.9439,26.5589,22.2194,23.5714,-99999.0000,30.1557,29.6683,-99999.0000,-99999.0000,46.9988,53.6253,60.0127,49.8469,45.2807,61.4540,40.5613,40.5867,-99999.0000,31.7857,-99999.0000,-99999.0000,56.5050,68.6735,-99999.0000,57.9590,-99999.0000,13.6225,22.4745,4.5663,10.7653,17.7296,54.2855,18.4949,48.0613,58.0100,-99999.0000,35.9183,28.4183,36.8877,19.1327,23.5204,32.0153,29.0561
851,2015/04/29 00:00:00,30.5854,39.6104,32.8317,29.0330,30.5854,49.7218,51.6700,48.3419,43.5296,33.6735,30.4267,32.4675,29.1512,35.4360,14.2161,22.3330,8.9286,20.8109,-99999.0000,14.8423,29.2440,23.7477,30.8674,30.8905,31.5167,19.6197,-99999.0000,77.6900,-99999.0000,43.0427,28.5946,52.1800,-99999.0000,-99999.0000,43.8775,60.2273,43.5760,71.4518,46.0577,-99999.0000,63.2191,34.1373,53.7336,46.7995,91.7905,52.3191,56.8182,51.0668,38.5900,38.7291,38.8451,38.7291,-99999.0000,48.3073,39.9815,75.3014,40.9091,45.4313,-99999.0000,27.8525,28.5482,20.9184,36.7115,20.6633,46.4286,49.8377,26.1905,39.0770,34.5315,19.7125,-99999.0000,24.2115,31.5863,-99999.0000,-99999.0000,50.7015,53.6253,-99999.0000,54.8236,47.1473,61.8273,38.7291,39.0074,23.5158,35.1345,-99999.0000,-99999.0000,56.4009,49.1882,-99999.0000,63.4741,72.9878,14.6259,20.3850,12.4536,11.3636,10.0881,45.7559,17.9035,52.4350,31.6570,-99999.0000,33.8822,27.6206,37.8943,18.8775,20.2226,28.3859,24.2579
852,2015/04/30 00:00:00,60.8114,58.8127,49.7682,44.8284,60.8114,55.8209,59.7405,57.0700,52.5741,39.6015,38.3581,38.9842,37.8247,40.1206,8.7894,23.4462,30.4963,22.9292,22.3275,22.1939,41.0714,31.4240,44.2950,44.9444,42.6871,26.8321,-99999.0000,38.6364,-99999.0000,41.3265,37.6160,47.2173,-99999.0000,-99999.0000,39.2393,48.7941,47.7890,53.8727,49.8609,-99999.0000,55.6123,62.4305,54.4759,51.6464,53.8264,51.4377,49.9768,51.6232,52.5277,43.6920,48.5623,43.6920,-99999.0000,51.2523,47.7505,77.1800,48.6086,48.7941,-99999.0000,37.8710,46.8459,27.1568,46.1736,25.0464,53.7105,62.6623,36.2245,46.7068,40.5148,18.2978,-99999.0000,24.4655,34.7403,-99999.0000,-99999.0000,50.9509,57.1195,65.2550,55.1486,48.1214,51.1364,38.0102,49.7682,13.3813,35.6679,-99999.0000,-99999.0000,66.9759,59.3459,69.4805,55.0091,62.6095,16.1410,23.2839,14.6800,20.9427,11.3217,69.6891,19.9211,59.4618,30.1484,-99999.0000,32.4443,26.3219,35.2041,32.7551,22.6809,35.3985,21.3358
853,2015/05/01 00:00:00,33.2963,32.0965,28.2313,26.7250,33.2963,39.9956,40.9716,39.8625,38.6868,55.8993,46.9830,51.0870,53.7265,48.2696,8.6513,14.1083,20.3194,-99999.0000,6.0115,15.1065,29.4366,22.5155,29.7471,27.5067,32.9081,21.4507,-99999.0000,19.3392,-99999.0000,25.0887,22.0602,28.2609,-99999.0000,-99999.0000,28.9707,41.2156,31.6770,47.5378,32.8142,-99999.0000,36.1580,39.2192,-99999.0000,33.1411,46.2291,42.5910,42.3691,40.8163,40.1952,36.3354,37.5111,36.3354,-99999.0000,42.0586,38.5537,48.2030,37.8660,35.9361,-99999.0000,45.0087,57.5865,34.3168,44.9422,41.6149,34.2502,33.0523,20.9627,21.3177,21.3842,20.9627,-99999.0000,24.2014,25.9539,-99999.0000,-99999.0000,39.6459,34.4942,41.4116,34.4055,43.8996,47.8483,38.7755,37.4667,34.9157,37.8217,-99999.0000,-99999.0000,49.8004,40.2396,50.5100,36.3354,45.4304,14.9068,20.4082,6.4552,9.4942,14.3966,41.7923,17.6797,35.8917,20.5191,-99999.0000,31.6327,26.2423,33.4295,14.1400,17.1251,37.4223,20.7409
854,2015/05/02 00:00:00,37.1562,34.5084,30.3460,29.7693,37.1562,37.8217,37.9547,30.5900,29.4947,49.6811,44.0330,45.7852,43.8774,47.4713,8.7400,15.8163,21.2955,22.3603,13.0213,14.3523,21.0293,18.5004,24.1349,24.8225,25.1109,17.2774,-99999.0000,26.5561,-99999.0000,24.2901,21.4064,28.7267,-99999.0000,-99999.0000,36.6681,44.8091,36.8234,53.0391,40.0843,-99999.0000,45.5635,-99999.0000,-99999.0000,41.4596,54.5252,53.3717,54.7470,53.7930,49.6452,46.0735,37.7773,46.0735,-99999.0000,51.9300,41.3265,63.6870,49.2457,44.4765,-99999.0000,41.1713,47.4048,31.2333,37.0896,30.3904,34.5608,30.9672,13.6424,22.2303,18.7223,26.3088,-99999.0000,30.2351,23.0479,-99999.0000,-99999.0000,41.6512,45.7852,40.5057,-99999.0000,54.2813,56.1891,45.2309,49.6896,22.7373,32.2538,-99999.0000,-99999.0000,51.3974,32.0269,52.4622,42.2360,45.1865,16.0825,17.6575,6.1447,9.3390,14.5519,46.2735,16.0946,48.9352,20.8075,-99999.0000,33.5404,26.6637,37.0231,8.2742,17.8350,38.1322,20.0532
855,2015/05/03 00:00:00,26.4378,24.4434,21.0807,19.5269,26.4378,34.5547,36.0158,35.5520,36.1516,-99999.0000,47.8664,51.4576,57.3282,50.0464,6.8878,13.4276,19.3182,20.8952,6.4703,13.0566,29.4759,21.4054,31.6095,31.8878,31.9573,26.4147,-99999.0000,21.6141,-99999.0000,23.4462,22.4258,30.1020,-99999.0000,-99999.0000,34.6475,44.4341,36.7811,52.6205,40.3989,-99999.0000,42.0223,41.3010,40.2524,39.4945,35.6679,35.2273,34.2764,35.5751,32.0501,29.0120,25.5334,29.0120,-99999.0000,32.7458,25.7421,45.5473,32.6299,30.5659,-99999.0000,45.0603,47.6577,32.1892,46.1505,29.8005,43.8080,39.1930,23.4230,27.7597,25.0696,28.7570,-99999.0000,38.2421,27.9685,-99999.0000,-99999.0000,14.7959,21.7996,20.6865,21.1480,39.1002,42.7412,33.8358,40.0278,19.0399,37.5000,-99999.0000,-99999.0000,42.7644,22.0360,38.3813,30.4499,25.0000,14.2857,16.3729,4.4063,6.9728,11.7115,43.0659,15.2104,37.7551,18.6456,-99999.0000,28.9889,23.1447,31.2848,11.3173,15.2134,41.7208,11.7579
856,2015/05/04 00:00:00,41.8792,40.4762,34.6726,-99999.0000,41.8792,42.1129,42.2408,44.0475,39.1748,48.7812,44.3454,48.4917,51.9771,44.9617,18.5587,18.4949,24.2560,26.8495,8.3971,16.1990,30.6973,22.3214,34.3325,32.7593,-99999.0000,23.5757,-99999.0000,21.8112,-99999.0000,22.5765,24.5961,28.4439,-99999.0000,-99999.0000,34.6301,37.9252,37.6701,43.1758,40.8163,-99999.0000,42.0704,39.2432,41.1990,39.8384,45.9183,48.2779,50.2125,51.9346,54.3154,48.5333,44.7917,48.5333,-99999.0000,52.5508,48.0017,56.5217,55.2933,52.3383,-99999.0000,46.5775,54.1029,29.2092,53.4225,37.0110,37.9677,46.7475,29.6344,33.0995,28.8053,24.5536,-99999.0000,29.5493,31.9728,-99999.0000,-99999.0000,50.6379,57.3342,-99999.0000,39.6407,45.0467,45.7696,31.1225,49.8300,11.5646,36.7985,-99999.0000,-99999.0000,43.5761,41.0502,44.8129,38.8818,41.8154,19.5153,28.1038,5.9369,9.4175,-99999.0000,50.8292,18.6650,47.8317,21.9175,-99999.0000,25.9779,19.5578,26.5094,9.1624,15.6463,41.8154,10.2041
857,2015/05/05 00:00:00,44.9200,47.3826,42.3026,38.7755,44.3182,38.1544,41.3487,40.2396,37.4667,47.5822,47.1161,49.8891,51.5526,48.7135,10.5590,11.5350,17.5688,21.2733,10.0932,12.4002,17.9237,15.5058,23.2919,22.4712,20.7398,16.7480,-99999.0000,17.5466,-99999.0000,19.8314,20.3416,20.9184,-99999.0000,-99999.0000,25.4658,35.6034,30.7232,42.4135,35.3816,-99999.0000,38.1100,35.5590,33.8953,30.1020,42.1473,32.9414,35.7365,37.1340,42.6131,37.6855,36.0470,37.2893,-99999.0000,41.0825,34.2280,56.5439,40.1508,39.6850,-99999.0000,47.3826,51.6639,31.5661,53.5048,36.9787,39.7072,22.2715,12.0991,16.0603,15.1603,21.0515,-99999.0000,22.0497,31.7436,-99999.0000,-99999.0000,46.5839,49.4900,56.1763,48.6913,33.9619,33.4294,27.7729,32.9858,15.0177,41.7258,-99999.0000,-99999.0000,40.7941,41.7924,43.3230,51.2986,41.3043,10.2928,17.3186,4.7693,6.9654,15.7920,41.8589,16.1490,41.4818,17.6353,-99999.0000,30.3121,25.4202,31.6026,8.8953,19.7649,41.7258,14.3301
858,2015/05/06 00:00:00,50.5100,53.9930,51.1978,47.8039,50.5100,60.7365,67.9457,59.5387,53.1722,56.5439,53.8378,59.4057,63.4204,-99999.0000,15.5058,17.1473,22.6264,24.9778,14.2192,16.2378,35.8252,28.1278,42.3913,40.9938,33.7622,27.7950,-99999.0000,33.4305,-99999.0000,25.0887,22.5377,30.2130,-99999.0000,-99999.0000,30.4570,42.9680,33.4073,49.9557,42.2360,-99999.0000,46.4509,44.1439,45.6743,46.6504,68.1678,47.4048,55.6787,54.3035,69.2991,62.8661,48.8243,62.8661,-99999.0000,66.5039,54.3478,89.9513,64.1970,59.9822,-99999.0000,53.9265,60.2926,38.8864,50.7100,40.3949,47.4491,58.3852,28.2931,44.1661,38.3763,15.6167,-99999.0000,18.0568,35.2484,-99999.0000,-99999.0000,60.5591,67.9683,65.0843,62.8477,56.6326,61.4017,56.4552,47.0717,13.2431,40.1730,-99999.0000,-99999.0000,53.1722,52.3513,55.6122,67.7414,57.5200,15.1952,-99999.0000,9.2946,13.7755,17.7019,54.9913,18.3452,53.6157,25.7320,-99999.0000,31.5689,24.9099,31.1792,16.4374,21.1180,40.5058,16.1269
859,2015/05/07 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
860,2015/05/08 00:00:00,48.4394,-99999.0000,27.8317,28.0329,48.4394,48.9031,51.5560,45.2296,43.1257,45.7143,44.1072,49.1072,49.7449,46.5562,19.6684,19.3112,29.0051,31.3776,17.5510,22.1939,30.6378,26.2500,39.8214,33.9286,28.3928,20.0000,-99999.0000,43.1888,-99999.0000,25.1020,23.3673,40.2041,-99999.0000,-99999.0000,38.9031,48.5459,40.7143,64.3365,39.6428,-99999.0000,42.6531,45.5613,-99999.0000,36.4946,52.9845,49.3622,51.1990,50.2805,39.8980,33.9796,36.5051,33.9796,-99999.0000,39.8725,33.7272,71.3010,32.5255,35.7398,-99999.0000,42.5765,24.6939,25.3316,47.3214,38.6479,36.4646,57.9080,30.4337,37.6021,31.7602,21.3266,-99999.0000,26.4541,30.7908,-99999.0000,-99999.0000,-99999.0000,39.3112,-99999.0000,45.2041,47.3979,50.4080,55.4335,35.5613,16.9132,30.6123,-99999.0000,-99999.0000,41.2755,41.0848,33.0868,57.9080,41.3265,11.9388,-99999.0000,14.6939,15.1021,20.2806,48.1632,21.7156,49.2347,24.1581,-99999.0000,33.2143,-99999.0000,33.9031,17.6531,18.6480,36.6072,14.2857
861,2015/05/09 00:00:00,58.8010,44.8250,41.0350,32.1671,58.8010,48.0562,53.3529,45.1409,44.6307,51.1662,48.1290,52.0652,54.4219,48.5181,18.8776,18.5131,24.6841,34.8153,22.4976,21.5258,29.2760,22.9106,38.4111,31.2439,28.2556,26.7493,-99999.0000,53.2071,-99999.0000,35.4470,31.2925,50.7290,-99999.0000,-99999.0000,48.6152,61.6376,55.8268,73.0076,45.1895,-99999.0000,55.0776,51.1419,48.8010,-99999.0000,53.4743,49.4414,58.4548,53.9600,48.8581,42.2983,42.1040,42.2983,-99999.0000,45.2381,41.0350,84.4752,42.4198,47.1088,-99999.0000,41.8367,48.0129,28.1584,43.9261,37.8037,36.9048,41.2536,22.0602,33.0612,26.6521,15.7191,-99999.0000,19.2177,16.7639,-99999.0000,-99999.0000,48.5714,57.5314,-99999.0000,58.4548,62.3176,59.1838,61.6133,47.5462,14.6259,23.0321,-99999.0000,-99999.0000,41.1808,45.3276,36.4662,67.7600,50.2914,11.2731,-99999.0000,17.9786,16.6756,21.3800,51.9195,21.7444,50.3400,28.9601,-99999.0000,34.3197,-99999.0000,31.0010,27.5267,21.9630,36.2730,16.7396
862,2015/05/10 00:00:00,61.4796,65.7737,60.7992,55.0596,61.4796,59.4812,61.2246,62.4150,61.5008,50.6804,47.2788,49.9575,52.4233,48.6396,21.2585,23.9158,31.0374,32.5643,31.5816,23.0230,46.1946,36.4583,55.8250,53.1250,45.5996,46.5350,-99999.0000,33.4062,-99999.0000,34.7151,34.3537,50.5954,-99999.0000,-99999.0000,43.2612,55.1021,50.6804,54.6554,55.6971,-99999.0000,59.8638,60.0767,60.1829,61.1357,47.4062,47.7892,60.1192,64.0304,66.5392,57.7808,55.8887,57.7808,-99999.0000,64.9658,59.3325,70.1317,64.3496,63.9454,-99999.0000,42.4533,54.6342,26.1905,42.4108,31.8452,54.3579,70.6633,44.4517,49.8088,36.0332,33.0357,-99999.0000,36.4796,27.5723,-99999.0000,-99999.0000,57.5254,65.0083,71.1371,64.3071,59.9917,59.6087,64.3071,60.3529,-99999.0000,35.4167,-99999.0000,-99999.0000,60.3317,60.0767,54.7913,69.8554,62.5850,13.6055,-99999.0000,-99999.0000,26.7432,37.2662,67.0279,27.8061,52.7637,26.4030,-99999.0000,37.5213,-99999.0000,38.4566,21.0459,23.1930,38.6267,21.1735
863,2015/05/11 00:00:00,45.5635,47.1383,41.7037,38.6868,45.5635,47.3161,48.8909,43.4561,51.1313,54.1261,50.1552,53.1943,61.8457,51.0426,14.6850,17.2582,21.4064,28.7933,41.5483,14.2192,33.3407,28.2830,41.6371,33.9175,29.5253,29.0816,-99999.0000,33.3851,-99999.0000,31.3221,31.3221,36.6016,-99999.0000,-99999.0000,36.7347,51.4417,39.5963,63.5313,39.3966,-99999.0000,41.5262,40.9494,44.3657,37.6786,37.5555,33.7178,42.5688,39.1970,40.1952,41.1712,38.3319,41.1712,-99999.0000,47.0052,46.2957,59.0726,40.2174,39.2635,-99999.0000,38.4206,42.4579,25.4880,46.6948,33.1633,41.1047,63.0657,36.9787,44.8535,38.8420,20.2751,-99999.0000,24.0905,16.9643,-99999.0000,-99999.0000,43.8775,45.4970,35.8917,45.1200,40.3727,42.8128,51.1978,37.1783,44.9785,24.7560,-99999.0000,-99999.0000,38.4650,38.1322,32.5421,50.3548,47.1161,9.6273,-99999.0000,11.0787,16.0603,24.5785,46.2957,20.9849,51.5304,19.4765,-99999.0000,35.2041,-99999.0000,32.3203,18.7001,17.8350,39.1304,13.3540
864,2015/05/12 00:00:00,48.0700,46.1843,45.9626,41.7480,48.0700,51.1091,52.9948,48.4252,48.6470,49.2900,45.4748,54.1261,54.5917,48.7578,13.9086,17.1695,20.1641,29.0373,42.6353,14.4188,33.2963,24.9334,39.0195,36.3798,33.4517,30.9006,-99999.0000,41.9033,-99999.0000,30.4126,28.3052,38.3097,-99999.0000,-99999.0000,40.6389,57.6309,48.4030,68.2787,40.3283,-99999.0000,43.3895,40.8829,44.9200,39.5044,44.4100,38.9308,42.6575,42.8350,54.9691,45.8739,40.8829,45.8739,-99999.0000,52.0852,44.4100,75.5104,43.5226,33.5847,-99999.0000,40.7941,52.6668,24.4676,49.4900,37.4223,46.6504,35.8252,24.3567,25.6211,26.1535,14.7959,-99999.0000,17.1473,21.0601,-99999.0000,-99999.0000,47.7152,57.2983,45.9877,54.2813,42.1029,53.7265,46.1622,37.8217,41.1047,28.4383,-99999.0000,-99999.0000,39.1465,44.5874,39.9734,58.7622,50.3548,10.4259,-99999.0000,10.4703,17.5909,18.7888,41.9255,19.1216,48.3804,-99999.0000,-99999.0000,32.3869,-99999.0000,29.1482,19.7205,20.3417,41.2822,15.0621
865,2015/05/13 00:00:00,52.6481,49.2224,44.6307,34.1837,52.6481,49.2710,53.8871,48.7852,48.5667,46.3010,45.4568,47.7405,50.8990,-99999.0000,14.7959,17.6628,19.6064,29.6890,48.5181,15.1360,42.1769,31.6812,53.9357,42.8814,37.8766,38.3139,-99999.0000,26.5063,-99999.0000,20.8212,17.2498,31.5598,-99999.0000,-99999.0000,37.8037,55.1262,43.9504,63.9943,44.7522,-99999.0000,48.9067,44.2906,52.3324,53.3673,52.4538,47.0846,59.5967,56.6571,65.9619,56.1467,42.5886,56.1467,-99999.0000,62.8281,46.3800,99.3438,58.4548,54.3490,-99999.0000,44.8008,54.8590,26.6035,45.5539,33.2604,65.5610,59.2567,34.4132,41.3751,33.9164,14.5044,-99999.0000,16.8853,16.3775,-99999.0000,-99999.0000,59.8881,68.6833,59.4995,66.9581,54.6405,61.2729,56.8029,48.8581,-99999.0000,23.9796,-99999.0000,-99999.0000,44.0476,48.8824,46.5258,63.6735,56.0495,8.8435,-99999.0000,11.0544,12.8523,20.2867,45.3596,20.2624,43.7804,25.4592,-99999.0000,32.4344,22.6191,29.1545,21.4529,24.0525,35.3984,18.9747
866,2015/05/14 00:00:00,82.1195,93.3673,83.7200,64.7000,82.1195,47.7505,53.9891,51.2059,47.6809,60.9927,56.7718,62.6623,67.8341,-99999.0000,20.3154,21.7532,25.0000,31.7950,53.8727,18.9935,51.0436,39.8423,59.5082,54.8468,49.8377,51.5073,-99999.0000,29.8005,-99999.0000,21.4286,17.1382,-99999.0000,-99999.0000,-99999.0000,45.2922,59.0445,53.0150,60.1114,42.0223,-99999.0000,49.3736,42.9499,49.6059,42.4006,51.4145,45.8718,58.9750,62.6391,68.0891,63.4509,58.3718,63.4509,-99999.0000,74.6059,57.0036,91.8832,72.3332,73.0286,-99999.0000,48.4464,57.1891,51.8786,24.4898,38.9379,70.5936,54.6890,39.2625,44.5501,37.6855,33.0473,-99999.0000,44.8284,19.7356,-99999.0000,-99999.0000,61.9432,79.2441,82.5373,-99999.0000,44.6892,44.6197,38.1957,35.6215,-99999.0000,29.8005,-99999.0000,-99999.0000,47.2636,52.3655,50.9695,60.5982,57.9314,18.2282,-99999.0000,17.7041,8.7199,21.2199,35.9925,20.5442,48.7709,25.0464,-99999.0000,33.0473,15.0974,23.5621,13.5436,29.1048,28.1076,24.0260
867,2015/05/15 00:00:00,42.1526,39.6259,32.7017,29.8105,42.1526,37.2692,41.9339,41.3751,40.4033,53.5229,50.6805,54.8590,63.1195,-99999.0000,10.1798,10.3984,17.3470,27.7454,37.8280,8.6249,28.5229,19.1448,29.9563,28.7901,29.0816,20.5053,-99999.0000,32.4651,-99999.0000,29.0573,24.5919,37.9847,-99999.0000,-99999.0000,34.9125,49.8300,41.4723,60.3986,32.3129,-99999.0000,36.5160,50.4371,-99999.0000,31.9728,54.1543,50.8019,54.8348,62.9738,53.7657,57.3614,50.8505,57.3614,-99999.0000,66.2295,54.7133,40.7191,55.8795,55.9524,-99999.0000,44.1934,58.8190,53.9114,20.7483,42.7843,75.0243,32.8474,20.6997,20.0923,19.9951,21.5986,-99999.0000,-99999.0000,21.0641,-99999.0000,-99999.0000,37.0262,48.8824,40.8406,48.2814,40.0875,46.5986,40.0632,36.2002,9.1326,22.2789,-99999.0000,-99999.0000,43.1244,46.5743,45.7240,54.2276,52.4295,10.7872,-99999.0000,5.4243,7.1996,10.6657,29.0816,15.6706,42.0068,15.1603,-99999.0000,37.7794,12.0262,20.9670,11.2002,-99999.0000,25.6560,11.5889
