,Station ID,XCNAQ968,XCNAQ967,XCNAQ966,XCNAQ964,XCNAQ965,XCNAQ1276,XCNAQ1277,XCNAQ1278,XCNAQ970,XCNAQ969,XCNAQ1279,XCNAQ971,XCNAQ972,XCNAQ975,XCNAQ976,XCNAQ316,XCNAQ1132,CN_1444A,CN_1447A,CN_1440A,XCNAQ1134,CN_1446A,CN_1552A,XCNAQ1130,CN_1442A,CN_1443A,XCNAQ1131,CN_1445A,XCNAQ1133,XCNAQ1135,CN_1441A,CN_1439A,XCNAQ317,XCNAQ314,XCNAQ313,XCNAQ315,XCNAQ974,XCNAQ973,XCNAQ1230,XCNAQ979,XCNAQ980,XCNAQ981,XCNAQ977,XCNAQ978
0,Latitude,26.5506,26.5894,26.5939,26.5892,26.5917,26.2611,26.2431,26.2481,26.2498,26.2583,26.2564,26.2320,26.2443,27.3125,27.2944,27.6877,26.5153,26.5155,26.5495,26.5689,26.5659,26.5697,26.3003,26.6339,26.6343,26.4364,26.4334,26.6009,26.5918,26.6275,26.6266,26.6029,27.6869,27.7019,27.7200,27.6486,27.7231,27.7297,26.5311,26.5747,26.5665,26.2403,25.0925,25.0992
1,Longitude,104.9544,104.8475,104.8900,104.8000,104.8300,105.9606,105.9408,105.8983,105.9313,105.9608,105.9439,105.9427,105.9157,105.2864,105.3100,106.9230,106.6959,106.6948,106.6867,106.6971,106.7186,106.7164,106.8050,106.7577,106.7487,106.6554,106.6625,106.7105,106.7141,106.6255,106.6243,106.6856,106.9222,106.9242,106.9178,106.8906,109.1794,109.1916,107.8908,107.9783,107.9524,107.5228,104.9022,104.8811
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
719,2014/12/18 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,8.5661,-99999.0000,14.4737,-99999.0000,11.5198,-99999.0000,18.5822,35.6069,-99999.0000,20.0591,19.7637,-99999.0000,16.5682,-99999.0000,-99999.0000,15.4135,19.0118,9.4522,12.8625,11.7884,14.6617,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
720,2014/12/19 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,11.8197,-99999.0000,6.2500,-99999.0000,5.9524,-99999.0000,7.0578,30.9038,-99999.0000,9.3963,11.4796,-99999.0000,7.5255,-99999.0000,-99999.0000,8.5884,8.3333,14.0519,16.8367,15.1786,16.1565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
721,2014/12/20 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,12.9890,-99999.0000,19.7279,-99999.0000,17.8997,-99999.0000,22.3214,46.4075,-99999.0000,25.3401,34.7577,-99999.0000,20.9609,-99999.0000,-99999.0000,24.8725,26.7645,17.1343,22.3427,22.2364,17.3895,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
722,2014/12/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,5.6122,-99999.0000,17.7766,-99999.0000,12.6275,-99999.0000,15.9439,28.9929,-99999.0000,17.2406,17.0706,-99999.0000,16.7517,-99999.0000,-99999.0000,16.4753,19.7492,10.0340,15.7100,12.2449,13.4597,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
723,2014/12/22 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.1556,-99999.0000,13.2228,-99999.0000,14.1156,-99999.0000,18.9663,56.3775,-99999.0000,18.2185,32.3980,-99999.0000,17.3895,-99999.0000,-99999.0000,28.1038,22.2151,24.8725,38.0315,31.7177,28.6565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
724,2014/12/23 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,6.1668,-99999.0000,10.3593,-99999.0000,9.4942,-99999.0000,10.6034,35.2707,-99999.0000,12.9991,21.2955,-99999.0000,12.0674,-99999.0000,-99999.0000,15.6167,15.3949,10.1375,21.3620,15.0177,15.6963,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
725,2014/12/24 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,3.9485,-99999.0000,15.1952,-99999.0000,14.4558,-99999.0000,19.4543,43.5670,-99999.0000,23.0923,25.5102,-99999.0000,14.8403,-99999.0000,-99999.0000,19.6318,23.6025,9.5608,13.2653,21.9831,10.1819,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
726,2014/12/25 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.5825,-99999.0000,13.7542,-99999.0000,16.9005,-99999.0000,22.2577,36.1820,-99999.0000,28.6565,17.8997,-99999.0000,21.0247,-99999.0000,-99999.0000,18.5162,23.7033,21.0884,32.1854,16.1033,27.6584,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
727,2014/12/26 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.0706,-99999.0000,17.8146,-99999.0000,21.1097,-99999.0000,29.4643,42.1554,-99999.0000,33.8648,25.6803,-99999.0000,25.3401,-99999.0000,-99999.0000,24.8724,32.3555,18.0697,22.8104,-99999.0000,24.3410,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
728,2014/12/27 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,7.6530,-99999.0000,12.3780,-99999.0000,12.6886,-99999.0000,15.1508,25.7099,-99999.0000,18.2564,16.8589,-99999.0000,14.5075,-99999.0000,-99999.0000,18.8110,20.6966,4.8802,6.8101,-99999.0000,6.8767,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
729,2014/12/28 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,8.4821,-99999.0000,15.4975,-99999.0000,16.3053,-99999.0000,19.7066,46.7263,-99999.0000,23.3418,23.7033,-99999.0000,20.8546,-99999.0000,-99999.0000,24.4685,25.5952,13.8393,30.8036,21.3985,20.3444,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
730,2014/12/29 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,6.3775,-99999.0000,8.7797,-99999.0000,9.8640,-99999.0000,13.6267,58.5883,-99999.0000,15.9014,29.3367,-99999.0000,14.3920,-99999.0000,-99999.0000,33.4396,14.9022,9.0986,35.5442,11.3775,11.5434,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
731,2014/12/30 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,8.2695,-99999.0000,11.4685,-99999.0000,13.5759,-99999.0000,-99999.0000,45.2752,-99999.0000,24.4676,29.0594,-99999.0000,16.9255,-99999.0000,-99999.0000,27.9503,22.1163,14.7109,29.2305,18.9413,20.9609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
732,2014/12/31 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
733,2015/01/01 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
734,2015/01/02 00:00:00,13.7311,12.3725,14.9660,20.9452,24.8087,-99999.0000,-99999.0000,-99999.0000,44.6429,47.5129,-99999.0000,15.5400,35.8631,8.7372,13.6267,15.9439,-99999.0000,25.2338,-99999.0000,25.1913,-99999.0000,33.0783,55.6546,-99999.0000,35.4805,38.8818,-99999.0000,27.4447,-99999.0000,-99999.0000,33.0357,35.5868,12.7126,16.2628,15.7738,19.3878,13.0953,10.9694,-99999.0000,26.1480,26.7746,37.1386,26.1055,51.7433
735,2015/01/03 00:00:00,-99999.0000,16.5966,9.5738,13.9256,14.4958,-99999.0000,-99999.0000,-99999.0000,42.1969,46.3265,-99999.0000,14.1056,40.9064,9.8439,17.7071,16.8068,-99999.0000,24.6699,-99999.0000,21.0384,-99999.0000,30.0120,56.7527,-99999.0000,36.3445,51.8608,-99999.0000,24.6098,-99999.0000,-99999.0000,40.1561,35.5942,8.5534,15.7563,12.5450,19.2977,9.2437,7.4129,-99999.0000,14.4958,41.7167,57.6531,24.4298,56.9628
736,2015/01/04 00:00:00,8.0290,6.0956,7.9753,7.7873,13.5875,-99999.0000,-99999.0000,-99999.0000,38.9635,47.7175,-99999.0000,14.5542,-99999.0000,17.4544,29.2696,12.2449,-99999.0000,23.6305,-99999.0000,17.1053,-99999.0000,25.5639,41.4876,-99999.0000,27.6316,40.8701,-99999.0000,17.5081,-99999.0000,-99999.0000,35.2309,29.6724,6.1762,23.4694,11.9226,-99999.0000,7.7336,4.9678,-99999.0000,32.9216,39.5543,40.6821,18.1794,26.5843
737,2015/01/05 00:00:00,16.3729,7.1660,11.2940,16.2570,8.4415,-99999.0000,-99999.0000,-99999.0000,25.3710,29.6150,-99999.0000,7.9545,27.7778,25.6725,30.3571,15.5844,-99999.0000,11.9666,-99999.0000,12.9870,-99999.0000,16.4193,27.9916,-99999.0000,16.5816,15.1206,-99999.0000,15.7700,-99999.0000,-99999.0000,18.3441,16.9991,20.9184,26.0900,24.3739,28.2223,15.6772,12.9638,-99999.0000,9.7170,8.6006,23.4230,9.8098,19.8052
738,2015/01/06 00:00:00,8.9054,14.8931,13.7755,20.9648,10.6215,-99999.0000,-99999.0000,-99999.0000,33.3488,38.3349,-99999.0000,10.8302,36.0390,30.9137,40.0742,13.8915,-99999.0000,15.7467,-99999.0000,15.1206,-99999.0000,21.6373,25.4638,-99999.0000,21.7532,20.0139,-99999.0000,17.9731,-99999.0000,-99999.0000,21.8460,24.3506,18.5993,21.5258,17.3701,18.1586,27.4350,26.3683,-99999.0000,22.9592,18.8312,23.2143,9.6243,23.0520
739,2015/01/07 00:00:00,12.0536,8.6097,13.0102,20.3444,8.9711,-99999.0000,-99999.0000,-99999.0000,23.7883,27.2534,-99999.0000,7.8231,26.4031,24.8299,-99999.0000,20.9822,-99999.0000,14.2220,-99999.0000,14.8597,-99999.0000,20.7483,26.2967,-99999.0000,22.1726,18.1547,-99999.0000,16.2840,-99999.0000,-99999.0000,19.5365,24.8299,26.1480,33.9073,24.7874,26.5519,22.1726,20.0255,-99999.0000,22.4268,22.0025,28.6777,11.9260,27.9549
740,2015/01/08 00:00:00,8.1390,10.0097,11.8958,11.6618,8.1147,-99999.0000,-99999.0000,-99999.0000,20.8698,25.5831,-99999.0000,6.7541,23.3351,14.7716,21.3986,12.2692,-99999.0000,19.6064,-99999.0000,19.3392,-99999.0000,26.4820,31.2439,-99999.0000,26.0933,24.2225,-99999.0000,20.8455,-99999.0000,-99999.0000,24.0525,26.5792,15.8649,22.6920,14.8931,16.9096,10.4995,8.7220,-99999.0000,22.0360,19.5821,27.5996,8.5277,21.0399
741,2015/01/09 00:00:00,9.0062,13.0213,16.2600,20.8297,14.0639,-99999.0000,-99999.0000,-99999.0000,26.1091,32.2316,-99999.0000,8.0523,27.6176,19.0328,17.9015,4.5918,-99999.0000,4.7027,-99999.0000,3.2609,-99999.0000,7.0763,18.8332,-99999.0000,7.4534,4.2369,-99999.0000,3.6380,-99999.0000,-99999.0000,11.8234,8.1411,4.5686,4.4759,3.3052,4.2591,14.4480,11.2910,-99999.0000,14.2635,13.4206,21.6060,5.8341,15.1508
742,2015/01/10 00:00:00,8.7844,14.9582,16.7923,22.1243,14.8847,-99999.0000,-99999.0000,-99999.0000,27.4623,33.1189,-99999.0000,8.7844,29.6140,14.7516,16.5705,6.1003,-99999.0000,15.5058,-99999.0000,15.1730,-99999.0000,23.0923,33.3629,-99999.0000,23.7356,17.9015,-99999.0000,18.5226,-99999.0000,-99999.0000,21.5839,21.0737,7.5421,9.2280,7.5643,6.9971,8.6978,7.6530,-99999.0000,12.9592,13.3333,17.9902,8.7400,22.1828
743,2015/01/11 00:00:00,7.2066,9.9703,12.4787,27.0408,14.8384,-99999.0000,-99999.0000,-99999.0000,31.4413,37.1173,-99999.0000,10.2041,30.9736,14.3070,19.6003,3.6777,-99999.0000,14.7322,-99999.0000,15.6037,-99999.0000,22.8104,36.9047,-99999.0000,21.3223,21.1522,-99999.0000,19.1558,-99999.0000,-99999.0000,23.4056,21.1735,8.6735,21.8538,12.0748,7.6530,11.5160,7.0791,-99999.0000,22.5553,16.7517,25.4464,7.6318,18.7500
744,2015/01/12 00:00:00,11.5561,9.8979,18.0102,20.2551,10.1021,-99999.0000,-99999.0000,-99999.0000,34.5153,32.9337,-99999.0000,7.4745,32.5510,14.5408,-99999.0000,9.7959,-99999.0000,6.1543,-99999.0000,10.3572,-99999.0000,14.0561,36.8877,-99999.0000,16.1480,13.8010,-99999.0000,14.4643,-99999.0000,-99999.0000,18.2398,16.8622,13.5204,30.2041,13.1888,19.0476,25.0255,27.0919,-99999.0000,15.8969,15.3344,26.6072,9.7704,19.9745
745,2015/01/13 00:00:00,11.1182,15.1573,17.8784,33.2483,8.3971,-99999.0000,-99999.0000,-99999.0000,39.4132,39.0093,-99999.0000,9.0349,37.5213,18.7925,28.7202,12.9890,-99999.0000,11.1820,-99999.0000,12.5000,-99999.0000,16.8651,47.1938,-99999.0000,17.5808,20.1318,-99999.0000,15.7100,-99999.0000,-99999.0000,20.6845,16.6454,16.5604,39.5833,19.6294,26.6930,25.2976,23.7883,-99999.0000,15.7895,22.0982,25.2338,10.0552,20.5570
746,2015/01/14 00:00:00,10.7365,14.1748,23.1367,32.9932,9.0950,-99999.0000,-99999.0000,-99999.0000,28.0834,30.1021,-99999.0000,11.4463,34.4277,10.0488,18.0568,13.2875,-99999.0000,8.8953,-99999.0000,7.2356,-99999.0000,10.8696,36.6903,-99999.0000,17.3691,13.4206,-99999.0000,9.7604,-99999.0000,-99999.0000,9.5830,10.3593,15.3505,28.1076,15.2174,22.0275,15.8829,12.4446,-99999.0000,13.3762,21.6517,24.1570,15.9051,35.1819
747,2015/01/15 00:00:00,8.4738,9.2724,16.4374,4.2904,8.2520,-99999.0000,-99999.0000,-99999.0000,29.3035,33.8953,-99999.0000,14.0639,30.4348,16.1269,21.4064,7.9636,-99999.0000,10.7587,-99999.0000,6.5217,-99999.0000,13.0435,38.6646,-99999.0000,11.1580,15.9273,-99999.0000,8.8287,-99999.0000,-99999.0000,12.4445,12.4223,12.2227,30.8119,9.0506,12.7995,19.1216,18.9441,-99999.0000,12.1562,13.4354,17.1251,14.7516,36.2910
748,2015/01/16 00:00:00,8.3720,12.2449,20.1763,24.3739,8.1633,-99999.0000,-99999.0000,-99999.0000,21.9388,23.3722,-99999.0000,8.6039,24.1780,9.8330,-99999.0000,7.6299,-99999.0000,18.2282,-99999.0000,15.1902,-99999.0000,24.3970,43.0272,-99999.0000,26.2755,21.9851,-99999.0000,18.9007,-99999.0000,-99999.0000,20.1995,20.1530,13.1493,24.2579,11.2709,14.5408,20.9647,20.6865,-99999.0000,29.2672,31.4935,34.3460,11.1781,28.1540
749,2015/01/17 00:00:00,9.0379,14.3343,17.5899,4.8834,10.4713,-99999.0000,-99999.0000,-99999.0000,35.8115,43.1487,-99999.0000,11.9777,37.8523,10.8600,15.1275,28.6929,-99999.0000,21.2342,-99999.0000,15.4519,-99999.0000,23.0078,47.5704,-99999.0000,23.6638,32.4344,-99999.0000,17.8814,-99999.0000,-99999.0000,29.8105,27.7806,31.8513,51.7248,32.3858,36.1759,27.7697,30.9281,-99999.0000,24.3440,25.3644,36.5403,13.9941,31.5355
750,2015/01/18 00:00:00,8.7662,9.5547,22.4490,3.8033,11.2013,-99999.0000,-99999.0000,-99999.0000,27.3191,32.3748,-99999.0000,9.6011,31.2925,16.2801,20.5937,6.3544,-99999.0000,22.3330,-99999.0000,16.1642,-99999.0000,24.2810,39.1465,-99999.0000,25.0464,24.2579,-99999.0000,17.2078,-99999.0000,-99999.0000,28.6642,20.2296,6.4703,10.6447,5.9833,7.3980,25.4870,20.2226,-99999.0000,26.3915,25.1201,27.5974,9.1373,24.7913
751,2015/01/19 00:00:00,8.6039,11.4158,14.3070,5.4847,8.6310,-99999.0000,-99999.0000,-99999.0000,28.3801,33.5459,-99999.0000,9.8214,33.0570,10.8418,15.9226,6.8665,-99999.0000,17.0068,-99999.0000,8.2270,-99999.0000,15.5400,41.8154,-99999.0000,14.5621,28.1038,-99999.0000,10.6080,-99999.0000,-99999.0000,21.4286,16.4328,9.5238,18.8138,10.3742,12.9677,5.7398,6.5476,-99999.0000,6.8475,-99999.0000,19.6216,9.5663,22.1939
752,2015/01/20 00:00:00,9.0950,13.7155,15.7941,5.5697,8.7160,-99999.0000,-99999.0000,-99999.0000,23.8945,28.4383,-99999.0000,8.2058,27.3172,16.9005,23.8520,4.9745,-99999.0000,7.5042,-99999.0000,6.4201,-99999.0000,6.6114,29.5068,-99999.0000,11.2670,10.9481,-99999.0000,8.7797,-99999.0000,-99999.0000,14.4558,9.0986,8.8648,25.4464,10.5520,15.4549,8.3121,7.0153,-99999.0000,-99999.0000,-99999.0000,10.2678,8.2270,18.5799
753,2015/01/21 00:00:00,10.4037,13.5523,18.0790,14.7737,8.8066,-99999.0000,-99999.0000,-99999.0000,35.5590,43.1455,-99999.0000,9.0950,41.6149,15.5945,26.8814,8.8953,-99999.0000,15.7941,-99999.0000,13.7311,-99999.0000,16.1713,47.8039,-99999.0000,18.4561,21.8057,-99999.0000,14.7294,-99999.0000,-99999.0000,24.0240,19.7649,14.5075,42.0807,18.1973,19.8758,12.9547,9.7826,-99999.0000,12.6208,-99999.0000,18.7667,6.8323,16.1713
754,2015/01/22 00:00:00,14.6800,11.7947,19.0306,15.3293,9.3924,-99999.0000,-99999.0000,-99999.0000,44.2718,51.5768,-99999.0000,14.6800,40.7700,20.1995,30.6632,12.7087,-99999.0000,15.5380,-99999.0000,12.0130,-99999.0000,23.2839,54.3136,-99999.0000,21.5909,39.7959,-99999.0000,15.0510,-99999.0000,-99999.0000,40.3293,24.1187,-99999.0000,41.2106,20.6025,21.4981,23.8636,19.7124,-99999.0000,22.3032,33.7272,48.4927,9.3228,20.8952
755,2015/01/23 00:00:00,17.0223,20.1299,26.5306,8.0705,9.2532,-99999.0000,-99999.0000,-99999.0000,45.4777,52.0873,-99999.0000,15.4916,44.5408,21.1885,32.5371,22.9824,-99999.0000,30.1484,-99999.0000,21.5213,-99999.0000,33.9981,52.5045,-99999.0000,38.3117,51.2755,-99999.0000,24.5826,-99999.0000,-99999.0000,41.6976,43.2978,24.0724,45.1299,28.2235,31.6559,13.5668,12.3377,-99999.0000,42.5093,49.4200,60.7386,17.0455,-99999.0000
756,2015/01/24 00:00:00,15.9050,15.2174,19.7356,12.0009,7.3203,-99999.0000,-99999.0000,-99999.0000,44.1217,47.9591,-99999.0000,15.1508,39.0417,26.8633,38.3540,17.1029,-99999.0000,24.5563,-99999.0000,15.5501,-99999.0000,27.3292,40.1730,-99999.0000,31.9432,37.4889,-99999.0000,18.9663,-99999.0000,-99999.0000,31.7436,27.8394,18.1677,32.7640,21.9166,21.7170,11.9343,8.7400,-99999.0000,23.5137,32.5643,33.9840,14.3301,24.3998
757,2015/01/25 00:00:00,15.9013,25.8928,22.0025,5.0383,4.0179,-99999.0000,-99999.0000,-99999.0000,30.8886,32.3555,-99999.0000,9.5876,25.5102,25.7228,36.2033,13.9030,-99999.0000,7.6743,-99999.0000,6.3138,-99999.0000,10.7355,29.4855,-99999.0000,16.0077,9.7364,-99999.0000,9.9065,-99999.0000,-99999.0000,11.6922,10.6293,12.3725,16.9218,11.6497,15.7100,24.7874,22.6403,-99999.0000,5.1871,9.2475,8.2270,13.4779,31.7177
758,2015/01/26 00:00:00,16.1410,16.0350,22.4026,9.9490,5.3803,-99999.0000,-99999.0000,-99999.0000,41.3034,46.6373,-99999.0000,13.5436,36.4332,18.0659,23.9332,9.6011,-99999.0000,11.3636,-99999.0000,8.5575,-99999.0000,15.3525,43.0890,-99999.0000,18.5297,20.1530,-99999.0000,11.4564,-99999.0000,-99999.0000,16.2106,16.5120,6.0297,9.6939,6.2848,7.6299,24.1651,23.0055,-99999.0000,3.4555,8.0937,6.3312,19.3414,43.4833
759,2015/01/27 00:00:00,20.5995,19.5578,-99999.0000,3.8265,3.3801,-99999.0000,-99999.0000,-99999.0000,43.0908,48.7671,-99999.0000,14.7959,40.7191,8.3333,11.5492,17.2407,-99999.0000,15.5612,-99999.0000,11.6709,-99999.0000,17.8571,42.1554,-99999.0000,15.3547,26.2117,-99999.0000,13.1803,-99999.0000,-99999.0000,17.1131,18.0485,14.0306,22.6828,14.9873,15.4337,20.7058,18.7001,-99999.0000,4.6556,8.5459,8.0782,19.9617,37.7126
760,2015/01/28 00:00:00,19.6793,14.8931,-99999.0000,5.4665,6.9728,-99999.0000,-99999.0000,-99999.0000,29.5919,33.6978,-99999.0000,10.1798,28.8387,3.3771,7.5510,10.0097,-99999.0000,6.8270,-99999.0000,5.5394,-99999.0000,9.0622,26.2148,-99999.0000,7.7260,6.7299,-99999.0000,5.9524,-99999.0000,-99999.0000,5.2478,6.7055,7.1966,12.6336,5.4422,7.7745,13.2896,13.1681,-99999.0000,2.2838,3.5714,7.2158,17.3712,33.8435
761,2015/01/29 00:00:00,3.7489,12.2024,11.4918,4.9532,8.6097,-99999.0000,-99999.0000,-99999.0000,17.2360,20.6208,-99999.0000,9.7604,17.0493,12.1811,17.1131,7.1003,-99999.0000,9.0349,-99999.0000,6.6114,-99999.0000,10.8418,19.4090,-99999.0000,9.0136,7.2704,-99999.0000,6.8453,-99999.0000,-99999.0000,7.8444,9.6939,6.6752,10.2891,5.2508,8.5884,23.2568,22.2364,-99999.0000,11.9047,10.4379,13.8605,11.9685,26.9133
762,2015/01/30 00:00:00,3.2831,5.3904,13.6595,4.0373,5.7232,-99999.0000,-99999.0000,-99999.0000,17.0807,20.1420,-99999.0000,12.9547,15.7941,9.0506,12.5998,18.9663,-99999.0000,26.0870,-99999.0000,22.3159,-99999.0000,32.2538,28.9707,-99999.0000,30.1020,22.2493,-99999.0000,22.8039,-99999.0000,-99999.0000,27.6176,30.9228,23.9574,30.2795,24.3345,25.6877,31.8323,29.3257,-99999.0000,23.8909,21.8944,32.4978,9.0728,21.7835
763,2015/01/31 00:00:00,3.4226,3.9541,12.7976,5.2721,4.1667,-99999.0000,-99999.0000,-99999.0000,17.3682,19.9405,-99999.0000,12.3299,16.7305,10.5655,14.0731,17.1343,-99999.0000,19.1539,-99999.0000,16.9217,-99999.0000,22.5219,22.3214,-99999.0000,24.4898,15.0510,-99999.0000,17.8784,-99999.0000,-99999.0000,23.6820,24.2985,17.7508,24.6386,18.8775,20.1956,28.7840,26.9345,-99999.0000,14.5833,13.5417,24.1922,7.7594,18.6863
764,2015/02/01 00:00:00,3.4439,2.4235,6.1650,6.4703,5.3784,-99999.0000,-99999.0000,-99999.0000,11.8623,16.3478,-99999.0000,8.7585,12.5850,6.6752,10.2679,14.3070,-99999.0000,8.5459,-99999.0000,6.5476,-99999.0000,9.7364,16.3690,-99999.0000,10.5230,10.3741,-99999.0000,7.6105,-99999.0000,-99999.0000,7.1003,7.3767,12.9252,18.4311,13.2440,15.5400,27.2109,22.7679,-99999.0000,7.0366,8.9711,12.3937,6.9515,11.2032
765,2015/02/02 00:00:00,12.2449,18.2282,20.3444,33.2096,3.6777,-99999.0000,-99999.0000,-99999.0000,9.9490,13.8393,-99999.0000,7.2704,10.3529,5.6122,11.0969,10.9694,-99999.0000,4.5280,-99999.0000,3.9753,-99999.0000,5.2721,16.4328,-99999.0000,6.6539,5.0808,-99999.0000,3.7415,-99999.0000,-99999.0000,3.1888,2.8061,6.2288,9.3325,5.2296,11.2032,21.1522,18.3886,-99999.0000,4.0816,4.9745,6.6964,10.0340,10.1828
