,Station ID,XCNAQ1054,XCNAQ1053,CN_1476A,XCNAQ1300,CN_1477A,CN_1478A,CN_1475A,CN_1479A,XCNAQ532,XCNAQ1220,XCNAQ533,XCNAQ1035,XCNAQ1037,XCNAQ1036,XCNAQ1050,XCNAQ1049,XCNAQ1043,XCNAQ1042,XCNAQ1046,XCNAQ1048,XCNAQ1047,XCNAQ1040,XCNAQ1041,XCNAQ1038,XCNAQ1039,XCNAQ1055,XCNAQ1034,XCNAQ1033,XCNAQ340,XCNAQ1044,XCNAQ1045,XCNAQ342,XCNAQ1299,XCNAQ341,XCNAQ477,XCNAQ1052,XCNAQ1051,XCNAQ1231
0,Latitude,35.5997,35.6039,36.1031,36.1058,35.9400,36.0725,36.0756,36.0464,39.7710,39.7977,39.8578,34.3469,34.5653,34.5814,35.5974,35.5713,35.5304,35.5461,35.7289,35.7067,35.5236,38.9467,38.9388,37.9311,37.9358,35.0003,36.5481,36.5458,38.4911,39.7460,39.7294,38.5061,38.5253,38.5247,38.5339,33.3841,33.3260,33.3825
1,Longitude,103.2064,103.2139,103.6310,103.7583,104.1480,103.8409,103.7120,103.8310,98.2908,98.2672,98.2542,106.0050,105.8614,105.7281,104.6169,104.6228,106.7066,106.6692,107.6831,107.6364,107.6406,100.4686,100.4497,102.6219,102.6469,102.9050,104.1731,104.1731,102.1911,98.5090,98.5023,102.1708,102.1864,102.1878,102.1725,104.9336,105.0822,104.9338
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
1301,2016/07/22 00:00:00,42.2857,64.7333,128.3333,-99999.0000,55.3750,90.6250,111.7083,82.5417,37.2083,-99999.0000,-99999.0000,31.4167,61.7917,66.2083,60.3333,62.0000,-99999.0000,58.7500,42.0417,43.8333,51.1667,52.8750,63.6667,59.4583,68.2917,77.6667,72.2500,70.2500,-99999.0000,73.2727,63.5833,61.1739,-99999.0000,72.9412,70.0417,-99999.0000,21.6522,-99999.0000
1302,2016/07/23 00:00:00,33.5500,-99999.0000,77.6500,-99999.0000,26.4348,51.5833,75.9500,49.8333,31.5652,-99999.0000,-99999.0000,30.9167,51.6250,54.7500,59.2917,57.8333,-99999.0000,55.4167,51.3333,55.7083,-99999.0000,55.2500,56.9583,66.5652,74.8696,61.5833,33.9167,32.2500,-99999.0000,41.2222,40.1250,49.8261,-99999.0000,36.3182,48.6522,-99999.0000,24.3043,-99999.0000
1303,2016/07/24 00:00:00,40.5000,-99999.0000,57.7083,-99999.0000,29.6250,47.3750,57.0000,43.4583,59.6667,-99999.0000,-99999.0000,36.3333,67.0833,53.3333,51.5833,54.5417,-99999.0000,43.6250,35.3158,28.7000,31.0526,38.3043,47.1250,35.0417,35.3043,55.7917,25.5238,34.3182,-99999.0000,81.3750,81.5217,30.9091,-99999.0000,21.8889,28.0455,-99999.0000,-99999.0000,-99999.0000
1304,2016/07/25 00:00:00,43.1500,47.0833,77.7500,-99999.0000,53.3333,79.3333,83.3333,62.3333,105.2174,-99999.0000,-99999.0000,35.6667,52.0000,43.6667,58.1667,60.4167,-99999.0000,38.0000,32.3913,32.8750,36.8333,83.0000,88.8333,56.9130,61.9565,48.8333,34.1250,32.0417,-99999.0000,135.1304,119.6250,95.8750,-99999.0000,69.4583,83.7083,-99999.0000,28.6875,-99999.0000
1305,2016/07/26 00:00:00,49.3750,52.5417,93.2500,-99999.0000,65.4583,101.2917,114.4737,90.7500,23.2083,-99999.0000,-99999.0000,31.1667,51.1667,43.9583,53.8750,59.0833,-99999.0000,51.5263,40.5417,39.0000,36.4348,52.3750,54.3333,57.9474,72.2381,59.1667,42.5417,40.5833,-99999.0000,55.3182,48.9583,75.0833,-99999.0000,69.0000,82.8750,-99999.0000,18.5652,-99999.0000
1306,2016/07/27 00:00:00,48.3636,47.7083,86.0417,-99999.0000,63.3750,115.0833,96.0870,86.0000,44.3750,-99999.0000,-99999.0000,38.0000,96.0417,81.4583,60.6667,61.7917,38.7273,73.2609,52.4167,46.7917,46.5417,50.8333,55.4583,32.9091,47.5238,73.1667,45.1250,47.9000,-99999.0000,67.4167,48.9565,44.6667,-99999.0000,40.9545,58.4583,-99999.0000,32.4167,-99999.0000
1307,2016/07/28 00:00:00,46.8750,47.0435,94.1250,-99999.0000,54.1250,114.6667,95.0417,109.2917,28.6667,-99999.0000,-99999.0000,42.5000,79.0000,52.5000,58.7500,45.5652,-99999.0000,55.4583,51.3333,48.1667,45.5417,42.9583,47.1250,36.9167,55.1818,91.0417,63.9583,71.4583,-99999.0000,62.3913,53.6364,54.8750,-99999.0000,56.5417,67.1667,-99999.0000,-99999.0000,-99999.0000
1308,2016/07/29 00:00:00,43.5556,41.8947,97.5000,-99999.0000,52.1250,82.4167,92.1429,76.9167,41.4348,-99999.0000,-99999.0000,-99999.0000,55.2941,45.1667,55.0833,36.7917,34.4444,35.0000,35.4167,36.0417,41.3636,48.5789,36.5217,42.1304,52.6957,57.1667,54.4348,57.7826,-99999.0000,75.3750,58.1667,74.9583,-99999.0000,63.3750,73.8333,-99999.0000,30.5556,-99999.0000
1309,2016/07/30 00:00:00,56.5217,45.2381,78.6250,-99999.0000,41.6667,58.7917,73.2857,50.7083,56.5652,-99999.0000,-99999.0000,-99999.0000,62.1250,41.5000,52.0000,36.2917,-99999.0000,27.8636,32.0000,35.6250,35.3913,62.5000,60.7500,37.6000,69.6957,-99999.0000,50.1250,42.7500,-99999.0000,87.1250,76.1739,67.8750,-99999.0000,49.9583,63.0833,-99999.0000,23.1818,-99999.0000
1310,2016/07/31 00:00:00,55.7917,42.7727,62.1250,-99999.0000,36.0833,51.6667,75.4783,48.7917,81.7368,-99999.0000,-99999.0000,-99999.0000,56.2083,44.2083,53.0000,36.1111,-99999.0000,45.2222,31.2083,36.3636,35.6250,-99999.0000,45.5000,38.0556,69.6250,-99999.0000,39.0000,34.0000,-99999.0000,104.4783,88.8947,44.0833,-99999.0000,40.6667,51.3333,-99999.0000,20.3750,-99999.0000
1311,2016/08/01 00:00:00,44.5000,43.0000,64.7083,-99999.0000,36.9167,56.2917,86.5217,46.5833,122.9583,-99999.0000,-99999.0000,-99999.0000,41.2500,44.8750,58.1667,55.7143,-99999.0000,33.2381,31.1739,31.0000,35.4167,38.3913,34.5000,-99999.0000,67.3333,47.8261,35.9583,29.6667,-99999.0000,165.4583,164.4286,72.2609,-99999.0000,50.2083,60.4583,-99999.0000,-99999.0000,-99999.0000
1312,2016/08/02 00:00:00,34.5263,-99999.0000,78.1667,-99999.0000,37.1304,68.0000,95.9167,46.4583,-99999.0000,-99999.0000,-99999.0000,31.3636,53.0000,51.1250,70.9130,55.0000,-99999.0000,41.3043,37.5000,40.2917,44.7143,118.0952,236.7917,43.5000,61.4167,54.2917,29.4583,28.7917,-99999.0000,-99999.0000,-99999.0000,52.7917,-99999.0000,41.8333,47.9130,-99999.0000,26.4286,-99999.0000
1313,2016/08/03 00:00:00,49.0435,-99999.0000,74.7826,-99999.0000,42.3478,65.4783,94.2609,53.7391,594.0476,-99999.0000,-99999.0000,-99999.0000,68.0435,67.0435,80.3478,69.7391,-99999.0000,58.5500,47.0435,49.4783,46.8824,229.5909,247.0435,42.1364,63.0870,50.5217,32.2174,29.3913,-99999.0000,503.7273,529.9048,67.9565,-99999.0000,60.9130,70.0435,-99999.0000,28.3810,-99999.0000
1314,2016/08/04 00:00:00,55.8636,-99999.0000,85.5833,-99999.0000,52.7083,-99999.0000,100.5000,58.3750,167.2353,-99999.0000,-99999.0000,34.2222,65.7500,71.2500,79.7083,64.9167,65.2500,65.1875,-99999.0000,58.4583,-99999.0000,48.8750,69.7083,60.2083,61.3333,50.6957,42.0000,38.1667,-99999.0000,162.4167,185.4583,57.6667,-99999.0000,53.6522,61.0833,-99999.0000,22.1500,-99999.0000
1315,2016/08/05 00:00:00,68.0417,-99999.0000,97.0833,-99999.0000,61.8333,-99999.0000,119.4583,86.6250,58.7500,-99999.0000,-99999.0000,40.9565,74.2500,86.1667,78.7917,64.4167,-99999.0000,57.4783,-99999.0000,60.8333,69.0870,36.5217,42.1429,50.6667,54.2500,49.3750,64.7083,53.1667,-99999.0000,98.8333,95.7826,58.0417,-99999.0000,58.1304,67.6250,-99999.0000,-99999.0000,-99999.0000
1316,2016/08/06 00:00:00,62.9565,-99999.0000,112.4583,-99999.0000,78.2917,-99999.0000,119.3333,118.0833,64.7083,-99999.0000,-99999.0000,52.9167,72.1739,83.6667,104.6667,87.0417,63.0667,51.2500,-99999.0000,55.1667,66.1739,32.0000,39.4583,50.0870,56.6667,56.0000,73.1250,63.7917,-99999.0000,91.9130,94.1250,73.7083,-99999.0000,55.4762,66.5833,-99999.0000,-99999.0000,-99999.0000
1317,2016/08/07 00:00:00,49.0833,49.8235,102.5833,-99999.0000,70.2500,111.1250,98.3182,90.8750,60.4167,-99999.0000,-99999.0000,43.5000,54.2917,54.4167,85.7500,69.1250,-99999.0000,39.5652,-99999.0000,45.9583,52.4762,39.6087,35.8750,53.2083,74.1250,57.9167,53.0833,50.2174,-99999.0000,86.9565,85.1250,64.7500,-99999.0000,46.7500,56.2083,-99999.0000,45.9583,-99999.0000
1318,2016/08/08 00:00:00,44.3158,46.7500,85.9583,-99999.0000,62.2083,67.7083,87.6522,53.0000,115.1739,-99999.0000,-99999.0000,34.7619,71.8750,63.9583,81.7500,66.9167,63.0588,59.1579,-99999.0000,53.4167,64.4583,72.9091,77.3043,69.5417,101.2174,51.2917,41.5417,41.2083,-99999.0000,129.4500,113.8261,107.8750,-99999.0000,78.5417,101.4583,-99999.0000,27.5000,-99999.0000
1319,2016/08/09 00:00:00,40.6190,-99999.0000,86.6250,-99999.0000,50.1250,68.9583,69.5652,69.9583,79.0000,-99999.0000,-99999.0000,25.8571,54.0870,40.0833,72.6250,52.8750,-99999.0000,50.5556,-99999.0000,41.9583,49.0435,68.3810,78.8750,59.9583,79.1667,49.4167,69.2500,52.3889,-99999.0000,-99999.0000,101.0870,168.1667,-99999.0000,120.7500,146.0000,-99999.0000,20.9130,-99999.0000
1320,2016/08/10 00:00:00,49.9583,62.6364,175.1250,-99999.0000,158.1667,146.7917,156.8696,145.1667,24.3750,-99999.0000,-99999.0000,-99999.0000,55.3333,48.2500,86.2500,71.0000,-99999.0000,40.8261,36.1333,36.6250,43.3478,12.8500,22.0000,19.2500,35.7083,46.8333,83.6250,68.2083,-99999.0000,48.7273,31.0455,19.6500,-99999.0000,13.4444,21.1304,-99999.0000,25.0833,-99999.0000
1321,2016/08/11 00:00:00,50.3182,49.6957,78.8696,-99999.0000,47.6522,78.2174,81.3913,61.3913,20.7619,-99999.0000,-99999.0000,-99999.0000,51.5500,43.8261,67.6522,51.4348,-99999.0000,51.6842,35.0435,39.9130,46.7826,13.2353,25.0435,22.6087,25.6957,46.7826,65.2609,54.5217,-99999.0000,39.0000,35.1667,26.9500,-99999.0000,20.7500,26.9000,-99999.0000,20.9000,-99999.0000
1322,2016/08/12 00:00:00,63.8750,66.7273,102.8333,-99999.0000,68.5833,93.9167,102.8333,84.5000,32.3333,-99999.0000,-99999.0000,26.2222,62.8333,48.6000,69.4348,54.6250,47.1176,42.0556,34.9583,35.3333,40.6250,18.2105,35.0909,37.4167,38.9583,50.5417,65.9583,53.8333,-99999.0000,62.0000,58.3529,28.6957,-99999.0000,30.9565,42.8750,-99999.0000,22.3636,-99999.0000
1323,2016/08/13 00:00:00,35.2381,55.2500,83.0000,-99999.0000,53.3333,70.1250,83.0000,70.7083,38.5455,-99999.0000,-99999.0000,25.2273,54.1667,41.0000,59.9167,52.2083,-99999.0000,36.8182,34.2083,37.2083,42.7083,19.0435,34.2174,36.3750,37.3478,44.0435,57.0833,53.9583,-99999.0000,69.5652,71.5000,31.1818,-99999.0000,34.0909,39.0000,-99999.0000,19.8095,-99999.0000
1324,2016/08/14 00:00:00,38.7895,54.1667,77.2917,-99999.0000,-99999.0000,52.9167,90.4667,59.0909,35.2727,-99999.0000,-99999.0000,28.3043,54.1364,36.2500,70.9167,59.9583,-99999.0000,36.3000,35.5000,40.3333,45.8750,29.5909,37.0833,47.8750,54.2083,49.2083,47.0476,50.4091,-99999.0000,72.7059,59.8182,47.5909,-99999.0000,47.9545,46.3810,-99999.0000,28.3333,-99999.0000
1325,2016/08/15 00:00:00,47.8000,75.1667,91.9167,-99999.0000,72.7222,69.2917,87.9500,81.4783,40.9130,-99999.0000,-99999.0000,29.6250,47.9167,33.2381,62.5417,60.6667,-99999.0000,28.3478,39.5833,45.5000,47.7917,21.7273,29.8636,41.4167,46.9583,57.0833,47.1667,42.4500,-99999.0000,63.3750,73.1739,36.7826,-99999.0000,30.1000,28.9565,-99999.0000,24.2609,-99999.0000
1326,2016/08/16 00:00:00,78.9130,94.7500,138.3333,-99999.0000,56.0000,77.4583,112.6500,79.2917,52.7500,-99999.0000,-99999.0000,29.2174,31.0000,24.7059,47.5417,40.7727,-99999.0000,40.5714,44.7500,50.2083,56.0833,24.1500,38.5909,56.2083,60.0417,64.1667,51.0000,40.2609,-99999.0000,-99999.0000,-99999.0000,75.3043,-99999.0000,67.0435,74.7083,-99999.0000,25.6250,-99999.0000
1327,2016/08/17 00:00:00,62.4783,91.0833,86.4167,-99999.0000,63.9167,68.7083,74.7619,82.1667,34.0833,-99999.0000,-99999.0000,43.6087,46.5000,29.8333,58.4167,50.0455,45.7333,39.8000,49.9167,54.8333,62.7500,9.1333,14.4783,37.7500,29.9130,67.7500,44.3636,37.4348,-99999.0000,-99999.0000,-99999.0000,37.2105,-99999.0000,27.0556,33.9524,-99999.0000,38.3333,-99999.0000
1328,2016/08/18 00:00:00,25.9412,55.0870,37.4583,-99999.0000,29.1765,35.4583,35.2381,35.4783,34.6522,-99999.0000,-99999.0000,38.3158,54.4286,45.6250,40.5417,27.6087,-99999.0000,18.2105,27.0000,26.0000,31.0417,22.8750,20.4091,12.8333,13.8889,63.1667,14.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.2105,-99999.0000,-99999.0000,10.8333,-99999.0000,47.4583,-99999.0000
1329,2016/08/19 00:00:00,-99999.0000,67.0833,47.0417,-99999.0000,39.6957,49.0500,50.7391,40.7083,32.2500,-99999.0000,-99999.0000,26.4444,38.4583,29.9167,43.7500,46.3913,29.4375,26.5263,31.1250,34.6667,38.0870,21.4211,65.4375,28.1304,27.4348,75.2500,26.7391,31.3158,-99999.0000,-99999.0000,54.8182,21.0526,-99999.0000,20.7222,18.9048,-99999.0000,33.5000,-99999.0000
1330,2016/08/20 00:00:00,-99999.0000,63.8750,83.0833,-99999.0000,76.5417,75.9583,73.2083,69.5000,30.4583,-99999.0000,-99999.0000,40.4375,41.4375,30.3043,47.7500,41.6190,-99999.0000,52.0909,35.8333,36.5417,44.0833,28.1429,36.2083,31.0000,48.3333,80.9565,48.2083,47.6522,-99999.0000,-99999.0000,-99999.0000,24.0909,-99999.0000,34.9500,24.0455,-99999.0000,46.5000,-99999.0000
1331,2016/08/21 00:00:00,68.9545,78.4545,113.3043,-99999.0000,81.0000,83.4348,88.2174,86.2174,62.7273,-99999.0000,-99999.0000,42.1111,82.4118,61.5000,55.6087,49.2941,58.8235,70.4348,67.5652,69.9565,77.1304,22.9545,39.4783,-99999.0000,53.5238,78.8636,53.5217,56.8696,-99999.0000,-99999.0000,-99999.0000,46.7500,-99999.0000,33.9444,34.0000,-99999.0000,49.7826,-99999.0000
1332,2016/08/22 00:00:00,48.1667,62.5217,65.2917,-99999.0000,-99999.0000,60.8333,61.9048,60.9167,51.9565,-99999.0000,-99999.0000,42.0000,71.4500,54.9130,34.3000,43.2381,60.4762,63.7895,48.2083,55.3750,56.8750,27.4762,37.0833,31.2917,27.0000,58.6957,39.3182,40.8696,-99999.0000,79.6000,77.0667,23.1364,-99999.0000,21.6471,21.6364,-99999.0000,42.6818,-99999.0000
1333,2016/08/23 00:00:00,30.1875,45.5417,39.0833,-99999.0000,45.2500,30.7917,34.5000,30.1304,38.7500,-99999.0000,-99999.0000,-99999.0000,62.0625,47.7619,26.4286,25.7917,-99999.0000,38.9545,39.6250,44.3750,48.5238,17.2727,21.0000,38.7917,-99999.0000,54.0625,18.5714,19.0455,-99999.0000,-99999.0000,42.9091,34.0833,-99999.0000,30.8750,37.9583,-99999.0000,39.0476,-99999.0000
1334,2016/08/24 00:00:00,39.4286,51.5417,50.6471,-99999.0000,41.6250,38.9583,34.9565,47.9167,25.0833,-99999.0000,-99999.0000,42.9583,-99999.0000,37.6522,25.2727,25.8696,-99999.0000,22.5882,27.4167,27.4167,29.2273,15.8947,23.2917,36.0000,38.0000,34.1111,35.3182,53.2273,-99999.0000,-99999.0000,41.9474,48.8333,-99999.0000,32.5909,41.0417,-99999.0000,45.1667,-99999.0000
1335,2016/08/25 00:00:00,43.4783,46.3913,44.5217,-99999.0000,33.6364,33.8500,36.6875,34.2609,40.5217,-99999.0000,-99999.0000,23.5217,42.6818,13.9000,15.4783,17.0435,-99999.0000,18.8636,13.5217,16.9565,19.7391,-99999.0000,15.5000,22.7727,25.0455,29.6087,31.5714,28.2381,-99999.0000,75.9545,57.3636,16.3810,-99999.0000,23.0526,20.6667,-99999.0000,11.5000,-99999.0000
1336,2016/08/26 00:00:00,47.7917,58.2083,90.6250,-99999.0000,52.8333,50.6250,77.7826,73.7083,38.8750,-99999.0000,-99999.0000,21.7826,39.9130,25.1667,38.7917,24.5455,-99999.0000,23.0000,28.4167,31.5000,36.8333,18.5333,18.9565,40.5217,46.0417,48.0833,68.3333,55.3333,-99999.0000,66.8333,71.8889,23.7273,-99999.0000,23.1176,25.6667,-99999.0000,26.1667,-99999.0000
1337,2016/08/27 00:00:00,53.6316,61.9167,106.3333,-99999.0000,55.1667,76.7917,96.4762,86.2500,48.9583,-99999.0000,-99999.0000,24.9167,47.7273,35.0417,44.8750,26.1250,30.0000,28.5238,29.2500,29.1250,37.3333,30.0833,34.5417,62.7391,65.2917,48.3750,64.5000,44.4167,-99999.0000,78.7083,68.0417,48.5000,-99999.0000,35.6087,44.2500,-99999.0000,32.5833,-99999.0000
1338,2016/08/28 00:00:00,46.5556,62.1667,93.7083,-99999.0000,45.3750,73.3750,68.1250,65.0833,55.4167,-99999.0000,-99999.0000,23.0000,43.6667,29.2917,37.1250,29.9583,-99999.0000,29.6667,32.1250,34.0000,46.2083,55.9167,66.5833,60.7917,60.5833,54.1667,56.9167,42.4167,-99999.0000,94.4583,72.5000,-99999.0000,-99999.0000,56.4348,70.4167,-99999.0000,31.0000,-99999.0000
1339,2016/08/29 00:00:00,-99999.0000,55.0833,71.4167,-99999.0000,57.0000,52.2500,54.4167,70.3750,34.5652,-99999.0000,-99999.0000,28.9000,54.1250,31.0000,40.1667,34.8750,45.2000,39.1111,40.6250,45.7500,50.6250,35.2609,46.4583,37.1250,48.5000,43.4167,40.5652,33.5217,-99999.0000,73.0833,48.3182,29.3182,-99999.0000,44.6111,42.0870,-99999.0000,31.5714,-99999.0000
1340,2016/08/30 00:00:00,38.4737,46.4211,107.8750,-99999.0000,65.7500,112.8333,112.6667,106.1250,41.9167,-99999.0000,-99999.0000,24.6667,56.8333,26.1667,52.1667,30.9167,32.5333,25.1765,41.7500,45.8333,45.1667,19.2381,35.9167,26.8750,33.3636,24.2609,76.2083,50.7500,-99999.0000,75.7917,58.2857,48.0417,-99999.0000,39.8636,38.0000,-99999.0000,31.2917,-99999.0000
1341,2016/08/31 00:00:00,-99999.0000,54.4167,130.1667,-99999.0000,76.9091,133.0000,114.3333,122.7500,45.0000,-99999.0000,-99999.0000,-99999.0000,65.7917,30.2609,75.7500,40.5417,50.5000,44.1304,42.2500,42.8333,47.5833,12.7143,20.9167,42.3750,42.9565,31.1304,53.4583,52.6250,-99999.0000,72.6250,49.5909,42.6522,-99999.0000,31.3913,43.4091,-99999.0000,45.4167,-99999.0000
1342,2016/09/01 00:00:00,47.4737,59.6250,135.6250,-99999.0000,58.1667,121.5833,128.0000,122.9130,68.1250,-99999.0000,-99999.0000,-99999.0000,80.8696,31.7273,-99999.0000,37.0000,51.5833,45.6250,-99999.0000,27.8333,40.5000,38.5882,35.3913,22.4545,38.8571,42.0417,78.3478,50.7917,-99999.0000,114.7917,87.8095,63.9167,-99999.0000,49.6957,66.7391,-99999.0000,-99999.0000,-99999.0000
1343,2016/09/02 00:00:00,-99999.0000,54.7500,105.8333,-99999.0000,93.7500,106.5417,83.0000,103.2500,41.3750,-99999.0000,-99999.0000,26.2727,82.3750,42.2273,57.7273,35.6250,94.8333,81.4583,77.7000,66.6250,75.4583,39.7083,57.5833,35.1250,43.6250,-99999.0000,58.2917,54.9583,-99999.0000,68.9167,52.0556,36.0833,-99999.0000,33.4762,50.9565,-99999.0000,49.8333,-99999.0000
1344,2016/09/03 00:00:00,56.5294,57.0833,118.6250,-99999.0000,93.6250,117.7083,101.4583,122.0417,42.6250,-99999.0000,-99999.0000,40.5833,72.0417,40.5833,79.0417,44.7500,81.7083,66.9583,66.4167,69.9091,74.5000,42.1667,55.3333,18.8261,41.9167,38.6000,68.5833,48.2083,-99999.0000,58.2917,46.2917,38.9545,-99999.0000,34.1500,50.7500,-99999.0000,44.2917,-99999.0000
1345,2016/09/04 00:00:00,-99999.0000,61.7083,141.3333,-99999.0000,-99999.0000,125.0833,117.6667,122.1250,35.8333,-99999.0000,-99999.0000,31.4583,61.4583,35.4583,69.3043,38.6875,68.5000,57.6667,47.7917,45.8750,55.0833,44.0417,43.8333,24.2105,41.6957,38.1579,65.4167,47.2917,-99999.0000,53.3333,36.1304,31.9130,-99999.0000,38.7826,42.0500,-99999.0000,39.5000,-99999.0000
1346,2016/09/05 00:00:00,43.5000,47.9167,77.4167,-99999.0000,-99999.0000,91.1304,64.8500,77.4783,34.8333,-99999.0000,-99999.0000,27.3333,67.0000,33.8500,41.0833,30.6957,82.8421,60.3636,41.6818,50.3889,53.1429,29.5417,37.3333,22.1667,41.4167,35.0000,39.9048,35.8889,-99999.0000,78.4500,47.0000,34.8333,-99999.0000,22.4211,33.9167,-99999.0000,31.9130,-99999.0000
1347,2016/09/06 00:00:00,-99999.0000,50.7273,85.3333,-99999.0000,19.3810,80.2917,89.5652,87.4783,39.2917,-99999.0000,-99999.0000,13.5833,50.5000,18.3684,42.3333,66.6471,42.5000,34.3333,14.9565,19.2727,20.2273,37.7826,51.6250,33.4583,42.5000,38.2917,72.7391,45.2083,-99999.0000,87.5217,58.7778,48.6667,-99999.0000,36.0476,34.4583,-99999.0000,21.8696,-99999.0000
1348,2016/09/07 00:00:00,55.3333,-99999.0000,140.6250,-99999.0000,23.4583,144.0435,115.5417,125.0833,38.4583,-99999.0000,-99999.0000,18.5714,62.0000,32.9091,54.3333,72.3750,72.9444,57.1304,35.3333,33.4167,43.2500,72.2273,64.2857,22.6667,29.9048,46.9167,71.9583,53.0000,-99999.0000,61.4348,52.2222,36.3810,-99999.0000,38.1818,53.9130,-99999.0000,33.0833,-99999.0000
1349,2016/09/08 00:00:00,61.7083,53.9000,110.0000,-99999.0000,22.8750,90.2500,98.3500,89.7083,37.0000,-99999.0000,-99999.0000,21.6000,48.8333,21.5263,48.5909,67.4583,80.0435,58.8333,39.5000,41.7500,48.5417,40.8500,59.1250,19.3750,29.4091,37.1739,45.0833,39.0000,-99999.0000,110.7826,-99999.0000,43.2917,-99999.0000,43.2500,63.1818,-99999.0000,23.1304,-99999.0000
1350,2016/09/09 00:00:00,53.2083,45.2500,89.5833,-99999.0000,27.7143,75.0833,65.4783,92.2917,123.2083,-99999.0000,-99999.0000,26.7391,60.3043,25.6111,52.1667,73.4583,-99999.0000,34.5625,22.8182,22.0417,25.2778,43.9583,50.7727,18.2222,32.6087,34.2727,61.4583,35.6250,-99999.0000,163.2083,114.7391,79.3333,-99999.0000,59.6667,68.1304,-99999.0000,41.7083,-99999.0000
1351,2016/09/10 00:00:00,39.3750,48.9167,119.0000,-99999.0000,30.3810,111.4583,98.5417,119.1667,46.3333,-99999.0000,-99999.0000,29.3750,67.4348,55.3333,82.6667,70.8333,76.4583,59.0870,39.7391,43.2917,47.9583,39.9583,39.2174,20.3478,32.0000,31.7500,77.6667,55.5000,-99999.0000,64.7917,52.1667,38.9583,-99999.0000,33.5417,38.9583,-99999.0000,40.1176,-99999.0000
1352,2016/09/11 00:00:00,42.0833,37.0833,96.0000,-99999.0000,22.6250,86.8750,65.8261,79.8333,46.5000,-99999.0000,-99999.0000,33.2917,66.0000,59.8750,46.0455,33.1250,70.7917,60.3333,27.8333,29.0833,36.0417,26.9167,27.0588,20.2857,27.9444,31.3182,51.9167,45.2727,-99999.0000,49.9167,34.0000,42.0870,-99999.0000,33.0909,37.7000,-99999.0000,38.1111,-99999.0000
1353,2016/09/12 00:00:00,40.5000,40.7083,76.7083,-99999.0000,18.9565,72.8750,64.7143,70.8636,40.2174,-99999.0000,-99999.0000,46.5833,55.7500,52.8000,46.0000,58.0833,65.7826,62.0000,16.3182,19.6667,19.2857,45.6250,45.5000,23.2609,37.2917,39.5000,62.0000,48.0417,-99999.0000,65.2500,57.9048,55.6250,-99999.0000,36.0870,43.7083,-99999.0000,39.6667,-99999.0000
1354,2016/09/13 00:00:00,75.6250,53.9167,117.1667,-99999.0000,26.5217,82.9167,87.7917,87.0870,67.4167,-99999.0000,-99999.0000,40.4783,66.1667,70.5417,54.2500,56.1667,85.9474,81.8333,43.6500,54.2083,55.9524,51.5000,67.6667,37.5833,56.5833,42.2917,69.2083,48.9130,-99999.0000,76.8750,58.3913,71.4583,-99999.0000,50.1739,64.7500,-99999.0000,41.7391,-99999.0000
1355,2016/09/14 00:00:00,65.1304,55.4348,116.3043,-99999.0000,25.8824,78.6957,75.1875,96.6522,66.2174,-99999.0000,-99999.0000,35.7391,62.7143,63.4348,45.0870,62.6522,-99999.0000,-99999.0000,81.0476,84.0000,91.5000,34.5000,49.1304,50.3043,63.1739,43.2174,59.7826,46.5217,-99999.0000,88.6087,65.2727,60.4348,-99999.0000,41.9000,44.8696,-99999.0000,40.1739,-99999.0000
1356,2016/09/15 00:00:00,67.3750,52.3333,122.4167,-99999.0000,20.4348,84.2174,-99999.0000,98.5833,51.7500,-99999.0000,-99999.0000,19.8182,38.7083,28.4583,37.1250,-99999.0000,57.1429,40.0000,53.7083,55.9583,57.7826,21.8947,33.3810,38.8333,61.8750,43.0870,72.3333,48.1667,-99999.0000,66.8696,48.4500,57.4583,-99999.0000,40.3333,49.2174,-99999.0000,21.9130,-99999.0000
1357,2016/09/16 00:00:00,51.0000,49.9583,95.2500,-99999.0000,-99999.0000,63.9167,81.7917,70.2083,34.2500,-99999.0000,-99999.0000,31.6111,46.9167,50.6667,25.9583,40.5455,69.0588,50.6111,65.9545,65.6667,70.3750,-99999.0000,32.3043,29.9412,45.6667,42.9412,49.1739,42.2609,-99999.0000,-99999.0000,-99999.0000,33.9545,-99999.0000,28.8333,34.4286,-99999.0000,33.2857,-99999.0000
1358,2016/09/17 00:00:00,59.8750,48.0833,79.4583,-99999.0000,-99999.0000,57.2500,-99999.0000,49.0000,41.4583,-99999.0000,-99999.0000,36.0000,66.5714,91.0500,32.2083,43.4348,89.7368,-99999.0000,92.5000,90.6667,90.6500,22.1333,33.4583,33.7273,49.5417,32.5455,37.7391,34.7000,-99999.0000,59.0588,45.5333,38.2917,-99999.0000,29.7895,39.8261,-99999.0000,46.6364,-99999.0000
