,Station ID,XCNAQ240,XCNAQ877,XCNAQ879,XCNAQ878,XCNAQ875,XCNAQ236,XCNAQ2797,XCNAQ468,XCNAQ469,XCNAQ2798,XCNAQ241,XCNAQ238,XCNAQ470,XCNAQ222,XCNAQ223,XCNAQ239,XCNAQ224,XCNAQ1267,XCNAQ1268,XCNAQ2799,XCNAQ1269,XCNAQ471,XCNAQ472,XCNAQ244,XCNAQ242,XCNAQ872,XCNAQ874,XCNAQ870,XCNAQ871,XCNAQ873,XCNAQ447,XCNAQ231,XCNAQ232,XCNAQ234,XCNAQ233,XCNAQ235,XCNAQ230,XCNAQ869,XCNAQ866,XCNAQ868,XCNAQ867,XCNAQ865,XCNAQ228,XCNAQ226,XCNAQ361,XCNAQ227,XCNAQ225,XCNAQ229,XCNAQ362,XCNAQ882,XCNAQ881,XCNAQ880,XCNAQ221,XCNAQ857,XCNAQ856,XCNAQ855,XCNAQ858,XCNAQ859,XCNAQ243,XCNAQ844,XCNAQ847,XCNAQ848,XCNAQ846,XCNAQ849,XCNAQ845,XCNAQ851,XCNAQ852,XCNAQ850,XCNAQ854,XCNAQ853,XCNAQ862,XCNAQ863,XCNAQ864,XCNAQ861,XCNAQ860,CN_1340A,CN_1342A,CN_1344A,CN_1343A,CN_1338A,CN_1341A,CN_1335A,CN_1339A,CN_1337A,CN_1336A,XCNAQ220
0,Latitude,29.3538,27.7314,27.7044,27.7569,27.7250,29.4730,29.4758,29.4740,29.3578,29.4402,29.4251,29.3678,29.3550,29.0411,29.0246,29.3575,28.9703,29.0244,29.0381,29.1456,29.0239,29.3547,29.1389,29.1242,29.3150,27.5342,27.5830,27.5733,27.5444,27.5578,27.9958,27.8336,27.8244,27.8667,27.8528,27.8867,27.8381,26.4519,26.4214,26.4364,26.2331,26.2081,27.8159,27.8403,27.9153,27.8614,27.8728,27.9119,27.9164,28.2675,28.3169,28.2558,29.0755,28.5600,28.5808,28.6428,28.6047,28.5819,29.1425,26.9089,26.8733,26.8919,26.8956,26.9056,26.9258,27.2317,27.2582,27.3033,27.2272,27.2537,25.8179,25.8070,25.7759,25.8226,25.9061,28.2597,28.1178,28.3586,28.1308,28.1900,28.1944,28.2325,28.1442,28.2053,28.2189,29.0173
1,Longitude,113.0019,112.0194,111.9892,111.9561,111.9975,113.2772,113.2621,113.2700,113.1094,112.9943,113.1493,113.1772,113.2117,111.6680,111.7045,113.1091,111.6975,111.7044,111.6794,111.7158,111.6753,110.5594,110.4800,110.4697,110.4417,109.9792,110.0394,109.9333,109.9453,109.9972,113.1817,113.2510,113.1350,113.1670,113.1300,113.0950,113.1430,111.5989,111.6156,111.5992,111.6236,111.6217,112.9227,112.9118,113.0048,112.9433,112.8937,112.9074,112.4876,109.6958,109.7325,109.6414,111.7300,112.3439,112.3458,112.4067,112.3347,112.3744,110.4888,112.5328,112.6197,112.6006,112.6211,112.5664,112.6194,111.4733,111.4908,111.5239,111.4328,111.4503,113.0119,113.0383,113.0348,113.0116,113.0073,112.9792,112.9844,112.9958,112.8908,112.9394,113.0014,113.0833,112.9956,113.0792,112.8872,111.6862
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
684,2014/11/13 00:00:00,74.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,134.4167,85.1739,-99999.0000,75.3684,95.2083,59.8333,95.7917,83.6250,-99999.0000,98.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,95.4211,91.2083,58.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,82.9545,53.4286,92.4583,102.4783,82.3500,88.6957,120.0870,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,110.9565,101.8261,67.7619,92.5217,71.9565,104.3636,-99999.0000,-99999.0000,-99999.0000,49.2381,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,95.3913,98.0476,76.4286,55.5625,61.3333,87.4167,-99999.0000,84.0476,85.3913,70.5500,89.9583
685,2014/11/14 00:00:00,90.3182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,121.4348,96.5417,-99999.0000,115.9375,105.5000,62.8333,97.2500,88.4583,-99999.0000,120.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.2632,110.1667,88.0000,66.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,105.0833,66.8696,119.8235,125.7391,110.9583,129.0417,169.9091,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,170.8333,115.0833,114.5455,131.7917,99.3750,131.2632,-99999.0000,-99999.0000,-99999.0000,64.3182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,107.8421,109.0833,100.8261,-99999.0000,97.6250,133.9167,-99999.0000,96.9167,120.7083,103.0952,101.0833
686,2014/11/15 00:00:00,163.6000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,215.1500,147.5500,-99999.0000,146.7000,146.2500,-99999.0000,98.5000,97.6000,-99999.0000,122.6500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.4500,109.0000,115.7000,88.8500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,155.8500,124.5000,-99999.0000,159.6000,133.7333,161.4000,164.7368,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,177.5500,172.7000,136.8235,160.6842,147.4500,173.4737,-99999.0000,-99999.0000,-99999.0000,70.8421,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,151.8750,-99999.0000,-99999.0000,150.8500,-99999.0000,130.7222,139.7368,-99999.0000,101.5000
687,2014/11/16 00:00:00,162.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,213.0870,155.9130,-99999.0000,143.7391,143.6522,-99999.0000,98.3478,93.5217,-99999.0000,118.9565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,80.3913,97.2273,98.4783,74.2609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,175.5217,143.6522,-99999.0000,169.8000,151.1500,170.0435,169.4783,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,177.4348,173.8261,130.3636,160.3043,144.4783,161.7727,-99999.0000,-99999.0000,-99999.0000,75.6364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,129.9565,-99999.0000,-99999.0000,123.6667,-99999.0000,100.3043
688,2014/11/17 00:00:00,142.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,208.6957,145.3333,-99999.0000,154.0000,140.0000,108.9375,99.0000,92.0435,-99999.0000,121.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.9333,-99999.0000,130.0000,90.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,120.5000,91.7391,123.3478,125.3043,104.7727,127.5000,128.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,168.1667,150.2500,124.4583,156.3750,129.5833,174.2174,-99999.0000,-99999.0000,-99999.0000,75.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,126.8947,-99999.0000,130.4286,125.5000,-99999.0000,112.0500,114.2500,-99999.0000,103.5000
689,2014/11/18 00:00:00,145.1765,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,155.9375,131.5000,-99999.0000,150.3529,125.8824,85.8824,107.6471,-99999.0000,-99999.0000,143.8235,-99999.0000,-99999.0000,-99999.0000,-99999.0000,95.2222,-99999.0000,108.6111,99.7222,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,104.6250,-99999.0000,112.3636,122.5625,96.6667,121.3750,128.3125,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,173.9375,145.1875,114.0625,154.5625,126.3125,162.7333,-99999.0000,-99999.0000,-99999.0000,64.4444,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,129.7059,114.4667,-99999.0000,118.7727,139.0000,-99999.0000,130.3125,152.7500,-99999.0000,119.4118
690,2014/11/19 00:00:00,124.5652,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,148.2174,135.0000,-99999.0000,129.4348,119.1500,87.5417,144.9130,155.0625,-99999.0000,151.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.8333,103.6667,122.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,83.5833,-99999.0000,134.6250,124.1667,121.1111,-99999.0000,161.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,152.5833,133.8333,118.2857,158.4583,130.1250,115.2500,-99999.0000,-99999.0000,-99999.0000,84.1818,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,127.0952,113.4286,-99999.0000,110.2083,112.7083,-99999.0000,99.3000,131.3158,111.4737,145.7917
691,2014/11/20 00:00:00,136.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,138.3636,151.0435,-99999.0000,138.6250,128.2500,79.9167,206.0000,200.8333,-99999.0000,235.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.7619,140.8696,140.1667,70.0526,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,128.0000,94.8235,156.7727,168.1304,152.3500,184.3043,185.6522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,191.2609,161.9130,135.9091,177.9565,151.3478,-99999.0000,-99999.0000,-99999.0000,-99999.0000,119.7000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,157.1739,133.0000,-99999.0000,132.6667,171.0417,-99999.0000,133.6957,-99999.0000,125.2857,208.6667
692,2014/11/21 00:00:00,158.3182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,157.3478,-99999.0000,176.2778,154.1364,111.2273,156.3333,174.2857,-99999.0000,173.6818,-99999.0000,-99999.0000,-99999.0000,-99999.0000,96.8636,148.8571,-99999.0000,105.2273,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,153.4348,-99999.0000,174.2500,191.5000,-99999.0000,183.8261,199.1304,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,224.2174,202.8261,160.0000,198.9565,183.3913,115.5000,-99999.0000,-99999.0000,-99999.0000,115.3889,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,203.0000,181.7727,-99999.0000,171.1667,205.0000,-99999.0000,211.0556,214.1500,173.9444,153.5714
693,2014/11/22 00:00:00,263.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,356.1765,259.2500,-99999.0000,284.0000,222.2000,176.0000,144.1500,171.1000,-99999.0000,166.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,185.7500,195.0000,-99999.0000,191.1000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,211.8500,-99999.0000,203.6667,220.7368,-99999.0000,200.8889,230.6316,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,253.4706,243.4000,185.1579,218.3500,217.6000,238.9444,-99999.0000,-99999.0000,-99999.0000,129.4000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,145.4500
694,2014/11/23 00:00:00,196.3000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,267.2273,237.2727,-99999.0000,225.0000,179.2273,173.6087,78.1500,86.0455,-99999.0000,87.8571,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.6364,101.6316,89.7619,59.4118,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,281.2941,-99999.0000,205.8235,235.5455,-99999.0000,228.7143,228.6500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,274.5294,254.5556,-99999.0000,213.3500,208.6364,215.5000,-99999.0000,-99999.0000,-99999.0000,63.9545,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
695,2014/11/24 00:00:00,83.9524,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.0952,87.8636,-99999.0000,110.0000,68.5455,55.5000,39.1818,49.5909,-99999.0000,45.5714,-99999.0000,-99999.0000,-99999.0000,-99999.0000,10.7222,51.6000,30.7143,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.5333,-99999.0000,46.9333,38.9000,42.4375,44.8500,48.5500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.8889,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
696,2014/11/25 00:00:00,137.5500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,137.8421,116.2500,-99999.0000,146.2778,103.7500,88.3000,84.8421,93.6316,-99999.0000,85.8500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.5000,-99999.0000,50.8500,13.2000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.8000,76.0000,94.6667,97.6500,-99999.0000,91.1000,98.3500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,100.0588,92.9444,64.1111,97.2222,60.5556,-99999.0000,-99999.0000,-99999.0000,-99999.0000,72.6000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
697,2014/11/26 00:00:00,100.7619,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,114.4762,102.1667,-99999.0000,146.7500,87.4762,67.2381,43.5714,46.1875,-99999.0000,55.4000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.0500,-99999.0000,47.6667,15.4211,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,72.2381,54.1905,79.2500,90.0625,86.5625,89.7500,91.4375,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,99.1429,91.6190,76.6000,103.2222,67.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.3889,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.8235,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.4444,65.8000,61.1176,-99999.0000,-99999.0000,42.8000
698,2014/11/27 00:00:00,41.4545,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.0000,-99999.0000,-99999.0000,83.7895,45.1739,45.3043,27.3333,24.8824,-99999.0000,33.8095,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.5789,48.1111,36.2500,12.8000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.0000,-99999.0000,64.2105,62.0435,60.2000,70.6957,62.3636,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.3158,70.4444,56.4706,72.1739,53.0000,121.2500,-99999.0000,-99999.0000,-99999.0000,24.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
699,2014/11/28 00:00:00,117.1739,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,108.0000,-99999.0000,-99999.0000,111.9412,81.3913,67.9130,49.6087,45.7500,-99999.0000,63.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.9130,63.2000,-99999.0000,42.9048,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.0870,28.1250,65.7222,45.6087,44.9545,50.5652,54.7143,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.7500,52.6957,41.6471,62.1818,37.2174,99.5909,-99999.0000,-99999.0000,-99999.0000,48.8182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.3158,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.5000,39.5000,40.0667,38.4667,-99999.0000,51.9375
700,2014/11/29 00:00:00,63.9545,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,88.2727,-99999.0000,-99999.0000,89.2222,47.6818,44.7727,48.6667,48.7143,-99999.0000,59.1818,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.2857,65.1875,-99999.0000,15.7222,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.4545,33.7333,85.9474,55.0455,118.4545,55.5909,86.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.2381,53.4091,-99999.0000,64.8182,38.0000,126.3333,-99999.0000,-99999.0000,-99999.0000,43.2273,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.4737,37.2353,-99999.0000,-99999.0000,-99999.0000,-99999.0000
701,2014/11/30 00:00:00,73.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,101.7368,-99999.0000,-99999.0000,111.7368,65.5789,55.5263,56.6111,53.6471,-99999.0000,60.6111,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.6842,-99999.0000,77.7778,44.6842,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.5263,48.7333,61.3333,61.1579,92.8667,57.6316,48.8125,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.0000,58.2222,-99999.0000,63.8421,40.7895,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.0588,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.4375
702,2014/12/01 00:00:00,100.5455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,148.1818,90.2381,-99999.0000,98.6818,91.4091,69.5000,56.4091,54.2273,-99999.0000,62.0455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,78.8636,103.1905,88.2727,83.1818,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,108.8095,82.3810,113.8182,113.3333,69.6190,111.0952,121.4375,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.7368,100.5238,-99999.0000,65.5263,78.4286,69.7000,98.6842,-99999.0000,-99999.0000,-99999.0000,42.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,78.0952,79.1429,90.7727,95.4211,81.2273,95.4545,106.2273,80.7727,90.8182,72.6500,57.0455
703,2014/12/02 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
704,2014/12/03 00:00:00,80.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,99.1667,94.4444,-99999.0000,93.3889,83.0000,55.3889,54.3889,49.3889,-99999.0000,58.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.5556,136.7222,77.0000,51.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,68.8889,56.0000,70.8889,73.5556,55.4444,71.4444,80.5556,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.5556,74.8889,70.1111,58.3889,74.9444,71.7222,112.8333,-99999.0000,-99999.0000,-99999.0000,42.9412,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.2222,51.3333,61.6667,59.8333,56.3333,60.2778,61.0000,52.5000,50.6111,48.5000,49.0556
