,Station ID,XCNAQ1241,CN_1018A,CN_1015A,XCNAQ1326,CN_1019A,CN_1016A,XCNAQ1110,CN_1027A,XCNAQ1323,XCNAQ1189,CN_1017A,CN_1020A,XCNAQ1188,CN_1013A,XCNAQ1325,CN_1014A,CN_1022A,CN_1024A,CN_1026A,XCNAQ1186,XCNAQ1187,XCNAQ1320,XCNAQ1319,XCNAQ1322,XCNAQ1324,CN_1025A,CN_1023A,XCNAQ1116,XCNAQ1263,CN_1021A,XCNAQ1321,XCNAQ1516,XCNAQ1520
0,Latitude,39.1696,39.0927,39.1654,40.0417,39.2261,39.1205,39.1782,38.9194,39.0209,39.1066,39.1081,39.1337,39.0845,39.0970,38.8451,39.1730,39.0600,38.8394,39.1587,39.2474,38.9846,39.0784,39.2132,39.6939,39.3281,39.1240,39.0343,39.1303,39.1495,39.0877,39.3840,39.1938,39.5594
1,Longitude,117.2099,117.2020,117.1450,117.4444,117.1850,117.1840,117.1901,117.1570,117.6503,117.1941,117.2370,117.2690,117.1589,117.1510,116.7794,117.1930,117.2210,117.4570,117.7640,117.7918,117.3747,117.0901,117.1837,117.2937,117.8165,117.4010,117.7070,117.4029,117.3916,117.3070,117.0426,117.0838,116.8425
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
22,2013/01/20 00:00:00,-99999.0000,161.5417,-99999.0000,-99999.0000,213.3333,171.8333,-99999.0000,168.0000,-99999.0000,-99999.0000,210.9583,162.4167,-99999.0000,207.0000,-99999.0000,225.3333,150.2500,136.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,111.7500,-99999.0000,-99999.0000,144.4348,-99999.0000,-99999.0000,-99999.0000
23,2013/01/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
24,2013/01/22 00:00:00,-99999.0000,216.0625,279.5000,-99999.0000,258.6250,215.2000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,273.4375,-99999.0000,-99999.0000,298.3750,-99999.0000,256.2500,-99999.0000,245.9375,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,207.5625,-99999.0000,-99999.0000,-99999.0000
25,2013/01/23 00:00:00,-99999.0000,268.2778,331.4500,-99999.0000,286.6190,261.8889,-99999.0000,-99999.0000,-99999.0000,-99999.0000,304.2000,-99999.0000,-99999.0000,301.5833,-99999.0000,295.0000,270.1111,291.6190,287.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,262.1765,-99999.0000,-99999.0000,-99999.0000,253.8333,-99999.0000,-99999.0000,-99999.0000
26,2013/01/24 00:00:00,-99999.0000,135.5062,138.8421,-99999.0000,132.0455,117.6842,-99999.0000,-99999.0000,-99999.0000,-99999.0000,140.5333,-99999.0000,-99999.0000,134.7500,-99999.0000,161.2222,122.7500,122.9444,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,124.1579,-99999.0000,-99999.0000,-99999.0000
27,2013/01/25 00:00:00,-99999.0000,68.9524,125.5417,-99999.0000,116.2500,72.1364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,93.0000,-99999.0000,123.6190,76.5294,46.7368,54.8571,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,71.5909,-99999.0000,-99999.0000,-99999.0000
28,2013/01/26 00:00:00,-99999.0000,112.0435,196.8333,-99999.0000,242.7917,119.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,149.5417,-99999.0000,209.6667,-99999.0000,84.6500,72.7895,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,116.8333,-99999.0000,-99999.0000,-99999.0000,110.1250,-99999.0000,-99999.0000,-99999.0000
29,2013/01/27 00:00:00,-99999.0000,238.5417,327.3913,-99999.0000,301.3478,235.0435,-99999.0000,-99999.0000,-99999.0000,-99999.0000,204.0500,-99999.0000,-99999.0000,284.6667,-99999.0000,290.3333,-99999.0000,296.1818,297.6500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,233.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
30,2013/01/28 00:00:00,-99999.0000,320.9167,423.6250,-99999.0000,382.7500,323.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,248.5417,272.3636,-99999.0000,380.4583,-99999.0000,398.6667,309.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,304.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
31,2013/01/29 00:00:00,-99999.0000,237.2083,384.3333,-99999.0000,369.9091,243.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,186.5714,231.4706,-99999.0000,268.4545,-99999.0000,373.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,260.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
