,Station ID,XCNAQ1795,CN_1142A,XCNAQ1283,XCNAQ1826,XCNAQ1813,XCNAQ1802,XCNAQ1825,XCNAQ1820,XCNAQ1815,XCNAQ1821,XCNAQ1792,XCNAQ1822,XCNAQ1812,XCNAQ1786,XCNAQ1810,XCNAQ1811,XCNAQ1794,CN_1144A,XCNAQ1284,CN_1141A,XCNAQ1816,CN_1145A,XCNAQ1798,XCNAQ1797,XCNAQ1791,XCNAQ1808,XCNAQ1807,XCNAQ1801,CN_1148A,CN_1150A,XCNAQ1787,CN_1149A,CN_1143A,XCNAQ1809,XCNAQ1814,XCNAQ1804,XCNAQ1800,XCNAQ1803,XCNAQ1819,XCNAQ1789,XCNAQ1790,XCNAQ1788,XCNAQ1805,XCNAQ1806,CN_1146A,XCNAQ1817,XCNAQ1793,XCNAQ1796,XCNAQ1818,CN_1147A,XCNAQ1799,XCNAQ050
0,Latitude,31.2342,31.2036,31.2022,31.4116,31.3122,31.3738,30.9249,30.9338,30.8580,31.3225,31.3932,31.4115,31.6217,31.6894,31.5944,31.7688,31.1990,31.1654,31.1767,31.2380,31.2852,31.2659,31.3214,31.2838,31.0516,31.0377,31.0113,31.1143,31.1907,31.2071,31.0507,31.2284,31.3008,31.2666,30.7430,30.8911,31.2059,31.1939,31.2232,31.0065,31.0739,31.1158,31.1561,31.1152,31.0935,31.1456,31.2325,31.2768,31.2973,31.2261,31.2187,31.2288
1,Longitude,121.4688,121.4780,121.4823,121.1980,121.2551,121.2500,121.4890,121.4532,121.6762,121.4261,121.4456,121.3408,121.3969,121.4790,121.8025,121.1955,121.4373,121.4120,121.4384,121.4000,121.3424,121.5360,121.5034,121.5376,121.2664,121.2186,121.2322,121.5846,121.7030,121.5770,121.7965,121.5330,121.4670,121.5015,121.3389,121.1603,121.3902,121.3622,121.4246,121.4115,121.4996,121.3663,121.1255,121.0056,120.9780,121.1037,121.4476,121.4510,121.4303,121.4250,121.4607,121.5169
2,Time,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
912,2015/06/29 00:00:00,-99999.0000,64.9375,66.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.5000,-99999.0000,79.8750,-99999.0000,78.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.7500,62.6667,-99999.0000,67.3333,67.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,68.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,73.7500,-99999.0000,-99999.0000
913,2015/06/30 00:00:00,-99999.0000,-99999.0000,66.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.2500,-99999.0000,70.7917,-99999.0000,69.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.5417,68.7917,-99999.0000,71.7500,70.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,71.1667,-99999.0000,-99999.0000
914,2015/07/01 00:00:00,-99999.0000,51.8889,50.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.0000,-99999.0000,70.5000,-99999.0000,59.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.0833,41.7083,-99999.0000,53.5000,63.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.4167,-99999.0000,-99999.0000
915,2015/07/02 00:00:00,-99999.0000,85.8824,83.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,83.2917,-99999.0000,81.4583,-99999.0000,87.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.5833,73.5417,-99999.0000,85.8750,88.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,88.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,90.5714,-99999.0000,-99999.0000
916,2015/07/03 00:00:00,-99999.0000,-99999.0000,104.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,101.7917,-99999.0000,87.4167,-99999.0000,113.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,93.1250,101.5417,-99999.0000,110.5417,104.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,118.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,107.0417,-99999.0000,-99999.0000
917,2015/07/04 00:00:00,-99999.0000,35.0000,41.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.6250,-99999.0000,43.5417,-99999.0000,56.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.0435,41.7083,-99999.0000,45.0417,34.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.4583,-99999.0000,-99999.0000
918,2015/07/05 00:00:00,-99999.0000,27.8824,26.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.2500,-99999.0000,29.4583,-99999.0000,28.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.5417,25.6250,-99999.0000,29.1250,20.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.5833,-99999.0000,-99999.0000
919,2015/07/06 00:00:00,-99999.0000,23.8889,23.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.1667,-99999.0000,28.0000,-99999.0000,24.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.0417,21.9167,-99999.0000,24.2500,17.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.0833,-99999.0000,-99999.0000
920,2015/07/07 00:00:00,-99999.0000,26.9000,27.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.9583,-99999.0000,38.0000,-99999.0000,33.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.7917,24.5417,-99999.0000,31.2500,20.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.8750,-99999.0000,-99999.0000
921,2015/07/08 00:00:00,-99999.0000,34.3333,33.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.6667,-99999.0000,38.0833,-99999.0000,33.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.0417,29.5833,-99999.0000,32.7083,30.6522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.5000,-99999.0000,-99999.0000
922,2015/07/09 00:00:00,-99999.0000,34.8750,34.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.5833,-99999.0000,40.7500,-99999.0000,35.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.0000,30.7500,-99999.0000,34.2500,30.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.7917,-99999.0000,-99999.0000
923,2015/07/10 00:00:00,-99999.0000,25.0000,25.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.4583,-99999.0000,32.4583,-99999.0000,36.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.0417,22.8333,-99999.0000,25.0417,27.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.1250,-99999.0000,-99999.0000
924,2015/07/11 00:00:00,-99999.0000,-99999.0000,5.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,5.8333,-99999.0000,9.8750,-99999.0000,11.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,9.0833,7.7917,-99999.0000,9.2083,8.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,9.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,7.1667,-99999.0000,-99999.0000
925,2015/07/12 00:00:00,-99999.0000,-99999.0000,48.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.3750,-99999.0000,53.3750,-99999.0000,50.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.3750,51.4167,-99999.0000,49.4583,49.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.8750,-99999.0000,-99999.0000
926,2015/07/13 00:00:00,-99999.0000,121.6000,106.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,114.4583,-99999.0000,101.1667,-99999.0000,114.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,121.3750,114.6667,-99999.0000,115.3333,120.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,113.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,122.2500,-99999.0000,-99999.0000
927,2015/07/14 00:00:00,-99999.0000,-99999.0000,85.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,84.2500,-99999.0000,84.1667,-99999.0000,90.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,72.2917,78.8750,-99999.0000,82.2174,71.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,91.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,95.2500,-99999.0000,-99999.0000
928,2015/07/15 00:00:00,-99999.0000,41.0000,38.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.2917,-99999.0000,42.9565,-99999.0000,40.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.9583,32.4583,-99999.0000,34.4583,28.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.7273,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.2500,-99999.0000,-99999.0000
929,2015/07/16 00:00:00,-99999.0000,46.4444,45.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.1667,-99999.0000,48.4167,-99999.0000,47.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.0417,38.3750,-99999.0000,42.2917,31.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.1500,-99999.0000,-99999.0000
930,2015/07/17 00:00:00,-99999.0000,44.8750,44.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.6250,-99999.0000,46.4167,-99999.0000,47.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.8750,41.8750,-99999.0000,35.9583,40.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.5652,-99999.0000,-99999.0000
931,2015/07/18 00:00:00,-99999.0000,42.5000,43.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.2500,-99999.0000,46.2083,-99999.0000,45.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.8333,34.4583,-99999.0000,33.7500,38.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.9167,-99999.0000,-99999.0000
932,2015/07/19 00:00:00,-99999.0000,34.4706,33.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.7500,-99999.0000,43.9583,-99999.0000,34.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.9167,27.2083,-99999.0000,32.2083,29.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.7917,-99999.0000,-99999.0000
933,2015/07/20 00:00:00,-99999.0000,-99999.0000,43.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.7500,-99999.0000,53.0417,-99999.0000,46.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.1667,37.8750,-99999.0000,38.2083,38.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.8333,-99999.0000,-99999.0000
934,2015/07/21 00:00:00,-99999.0000,-99999.0000,59.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.8333,-99999.0000,65.9167,-99999.0000,58.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.1429,50.4583,-99999.0000,52.4583,51.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.7917,-99999.0000,-99999.0000
935,2015/07/22 00:00:00,-99999.0000,45.6316,47.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.5417,-99999.0000,64.6667,-99999.0000,48.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.4583,42.2917,-99999.0000,44.7917,53.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.2857,-99999.0000,-99999.0000
936,2015/07/23 00:00:00,-99999.0000,-99999.0000,59.9500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.5417,-99999.0000,64.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.8750,63.3750,-99999.0000,56.2083,50.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.6250,-99999.0000,-99999.0000
937,2015/07/24 00:00:00,-99999.0000,57.0417,57.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.5417,-99999.0000,52.7917,-99999.0000,61.6316,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.5833,60.5833,-99999.0000,56.2917,56.4783,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.0417,-99999.0000,-99999.0000
938,2015/07/25 00:00:00,-99999.0000,92.6111,90.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,94.1667,-99999.0000,106.2083,-99999.0000,98.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,86.9167,94.7500,-99999.0000,90.4583,108.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,109.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,102.5417,-99999.0000,-99999.0000
939,2015/07/26 00:00:00,-99999.0000,92.0500,91.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,86.3636,-99999.0000,97.2500,-99999.0000,97.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,83.3750,92.9167,-99999.0000,89.5000,88.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,106.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,83.4167,-99999.0000,-99999.0000
940,2015/07/27 00:00:00,-99999.0000,-99999.0000,76.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,79.5417,-99999.0000,89.5833,-99999.0000,89.3889,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.5833,88.8750,-99999.0000,70.7083,80.5909,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,95.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.1667,-99999.0000,-99999.0000
941,2015/07/28 00:00:00,-99999.0000,81.5000,81.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.8750,-99999.0000,76.7500,-99999.0000,91.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,92.5417,80.5909,-99999.0000,70.7083,82.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.0833,-99999.0000,-99999.0000
942,2015/07/29 00:00:00,-99999.0000,76.8333,76.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.3333,-99999.0000,80.5833,-99999.0000,88.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,103.0000,79.5000,-99999.0000,71.2083,88.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,69.5000,-99999.0000,-99999.0000
943,2015/07/30 00:00:00,-99999.0000,75.7500,75.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,75.9167,-99999.0000,93.4583,-99999.0000,84.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,78.6250,79.6667,-99999.0000,60.7500,49.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,81.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.0000,-99999.0000,-99999.0000
944,2015/07/31 00:00:00,-99999.0000,71.0000,71.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,77.4583,-99999.0000,78.7083,-99999.0000,77.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.1250,71.4583,-99999.0000,62.2083,65.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.4167,-99999.0000,-99999.0000
945,2015/08/01 00:00:00,-99999.0000,94.0667,85.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,82.1818,-99999.0000,92.5417,-99999.0000,82.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,80.7083,78.7500,-99999.0000,80.0000,79.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,81.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,80.5000,-99999.0000,-99999.0000
946,2015/08/02 00:00:00,-99999.0000,71.7391,71.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.6667,-99999.0000,76.1739,-99999.0000,76.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.9167,46.9167,-99999.0000,74.7917,76.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,68.5417,-99999.0000,-99999.0000
