,Station ID,XCNAQ1250,XCNAQ1775,XCNAQ1778,XCNAQ1774,XCNAQ2884,XCNAQ1777,XCNAQ1776,XCNAQ603,XCNAQ604,XCNAQ594,XCNAQ593,XCNAQ592,XCNAQ1251,XCNAQ1779,XCNAQ605,XCNAQ607,XCNAQ606,XCNAQ078,XCNAQ422,XCNAQ1749,XCNAQ079,XCNAQ1747,XCNAQ077,XCNAQ365,XCNAQ1745,XCNAQ1750,XCNAQ1746,XCNAQ1748,XCNAQ080,XCNAQ1769,XCNAQ598,XCNAQ1262,XCNAQ599,XCNAQ1770,XCNAQ2906,XCNAQ1771,CN_1095A,CN_1092A,CN_1097A,CN_1090A,XCNAQ1744,XCNAQ1743,CN_1094A,CN_1091A,CN_1096A,XCNAQ1742,CN_1093A,XCNAQ674,XCNAQ673,XCNAQ1773,XCNAQ602,XCNAQ1772,XCNAQ600,XCNAQ601,XCNAQ347,XCNAQ1500,XCNAQ348,XCNAQ082,XCNAQ1754,XCNAQ451,XCNAQ081,XCNAQ1752,XCNAQ1755,XCNAQ083,XCNAQ452,XCNAQ1756,XCNAQ1261,XCNAQ596,XCNAQ597,XCNAQ595,XCNAQ1763,XCNAQ1761,XCNAQ375,XCNAQ1759,XCNAQ1762,XCNAQ376,XCNAQ377,XCNAQ378,XCNAQ1764,XCNAQ1758,XCNAQ1757,XCNAQ2905,XCNAQ379,XCNAQ1760,XCNAQ1766,XCNAQ1765,XCNAQ1783,XCNAQ609,XCNAQ608,XCNAQ1782,XCNAQ1781,XCNAQ1785,XCNAQ610,XCNAQ612,XCNAQ611
1283,2016/07/04 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,99.8095,101.1250,93.4583,-99999.0000,88.2500,-99999.0000,-99999.0000,77.5833,64.3750,99.0000,79.8333,108.8750,-99999.0000,54.3750,-99999.0000,65.2000,90.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.3333,-99999.0000,56.8261,-99999.0000,105.2500,-99999.0000,-99999.0000,-99999.0000,86.0952,78.9565,97.5417,108.0833,-99999.0000,-99999.0000,89.4583,75.0833,95.8261,-99999.0000,112.7500,51.3478,91.1250,-99999.0000,69.2083,-99999.0000,94.8095,71.0000,74.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,92.7727,85.8000,-99999.0000,-99999.0000,85.1429,87.2083,-99999.0000,-99999.0000,66.5417,52.3478,55.2174,-99999.0000,-99999.0000,65.7917,-99999.0000,-99999.0000,56.1667,54.2174,69.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.3333,-99999.0000,-99999.0000,-99999.0000,113.2500,92.9583,103.8333
1284,2016/07/05 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,93.4167,93.5000,125.9565,-99999.0000,146.7917,-99999.0000,-99999.0000,66.6250,57.3750,85.2500,100.1667,143.0833,-99999.0000,65.2500,-99999.0000,80.7143,105.4091,-99999.0000,-99999.0000,-99999.0000,-99999.0000,75.7083,-99999.0000,65.7917,-99999.0000,207.0417,-99999.0000,-99999.0000,-99999.0000,84.4706,84.3333,98.1667,107.0417,-99999.0000,-99999.0000,99.8750,80.1667,98.4783,-99999.0000,114.8182,48.3043,75.9167,-99999.0000,79.1250,-99999.0000,107.4167,85.9167,84.9500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,87.0000,72.8333,-99999.0000,-99999.0000,85.2174,64.6667,-99999.0000,-99999.0000,80.5833,50.3043,54.1250,-99999.0000,-99999.0000,74.3636,-99999.0000,-99999.0000,82.9167,81.3913,76.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.9048,59.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.5652,99.5000
1285,2016/07/06 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,89.6667,90.9583,166.5833,138.2778,191.5000,-99999.0000,-99999.0000,74.9565,60.3333,86.6250,127.0417,177.2917,-99999.0000,93.7917,-99999.0000,105.0909,135.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,106.2500,-99999.0000,62.0435,-99999.0000,98.0909,-99999.0000,-99999.0000,-99999.0000,105.1250,88.1250,109.8182,111.4583,-99999.0000,-99999.0000,102.5417,88.2917,106.0417,-99999.0000,108.0870,35.1818,61.0000,-99999.0000,98.6250,-99999.0000,143.5417,113.7083,108.9130,-99999.0000,-99999.0000,-99999.0000,-99999.0000,85.7083,73.5833,-99999.0000,-99999.0000,79.9167,82.3750,-99999.0000,-99999.0000,87.5000,71.1667,79.3750,-99999.0000,-99999.0000,90.7083,-99999.0000,-99999.0000,112.7083,109.2083,92.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,121.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.0000,62.4583,-99999.0000,-99999.0000,-99999.0000,101.0476,86.5833,102.0000
1286,2016/07/07 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,111.0833,112.3750,115.1667,137.3333,-99999.0000,-99999.0000,85.8750,64.6667,102.7500,146.0833,176.4167,-99999.0000,99.4348,-99999.0000,126.9583,157.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,122.9091,-99999.0000,63.9524,-99999.0000,92.0000,-99999.0000,-99999.0000,-99999.0000,112.2500,103.3750,127.5417,133.5833,-99999.0000,-99999.0000,111.7083,101.6250,124.9167,-99999.0000,150.3913,27.2609,51.5417,-99999.0000,83.0000,-99999.0000,129.7917,102.3750,89.2273,-99999.0000,-99999.0000,-99999.0000,-99999.0000,83.2083,81.5833,-99999.0000,-99999.0000,77.7391,99.7917,-99999.0000,-99999.0000,93.1250,74.5652,84.8750,-99999.0000,-99999.0000,78.9167,-99999.0000,-99999.0000,113.9565,108.7917,86.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,121.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.6818,60.6250,-99999.0000,-99999.0000,-99999.0000,87.0000,71.3043,83.5833
1287,2016/07/08 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,90.2273,96.9583,71.0435,60.0870,72.8182,-99999.0000,-99999.0000,99.1500,92.2174,151.4167,67.8750,152.3333,-99999.0000,39.2917,-99999.0000,55.2609,78.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,60.5789,-99999.0000,49.7083,-99999.0000,92.9167,-99999.0000,-99999.0000,-99999.0000,111.7222,84.0000,113.5417,117.2917,-99999.0000,-99999.0000,99.9583,92.6667,102.2500,-99999.0000,125.9565,19.8571,38.6250,-99999.0000,51.0909,-99999.0000,70.9583,59.9048,68.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,125.9583,102.3333,-99999.0000,-99999.0000,111.0833,118.2500,-99999.0000,-99999.0000,95.2500,70.6667,83.0417,-99999.0000,-99999.0000,30.0625,-99999.0000,-99999.0000,39.1739,32.8500,29.0952,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.4545,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.2917,85.0000,-99999.0000,-99999.0000,-99999.0000,113.2609,106.6087,-99999.0000
1288,2016/07/09 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.2917,63.0435,69.1667,67.7826,79.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,97.8333,56.7083,124.9583,-99999.0000,40.2083,-99999.0000,44.7000,66.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.5789,-99999.0000,44.8750,-99999.0000,82.4167,-99999.0000,-99999.0000,-99999.0000,59.1250,53.4783,63.2083,73.8636,-99999.0000,-99999.0000,58.4783,49.7917,62.5652,-99999.0000,75.8750,17.0556,38.0000,-99999.0000,46.3478,-99999.0000,68.9167,61.7500,43.8182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,110.2917,96.7895,-99999.0000,-99999.0000,99.1667,118.2500,-99999.0000,-99999.0000,107.2083,94.8182,106.9130,-99999.0000,-99999.0000,28.4500,-99999.0000,-99999.0000,30.2609,33.2609,29.8696,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.4167,80.3333,-99999.0000,-99999.0000,-99999.0000,86.0500,90.6087,-99999.0000
1289,2016/07/10 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.0833,47.7917,44.6842,42.7000,54.6667,-99999.0000,-99999.0000,111.0909,87.0476,154.0417,65.5417,68.2083,-99999.0000,51.0833,-99999.0000,52.9524,81.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.7143,-99999.0000,70.0000,-99999.0000,108.8333,-99999.0000,-99999.0000,-99999.0000,60.3750,53.0435,62.7083,73.3636,-99999.0000,-99999.0000,60.4091,57.0000,53.3750,-99999.0000,78.8750,38.4783,68.8750,-99999.0000,61.2727,-99999.0000,77.1364,75.0417,33.1364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,103.8750,89.5238,-99999.0000,-99999.0000,99.5417,115.6667,-99999.0000,-99999.0000,116.1667,103.5652,112.1667,-99999.0000,-99999.0000,38.7273,-99999.0000,-99999.0000,40.8750,42.2917,40.5714,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.2917,63.2917,-99999.0000,-99999.0000,-99999.0000,35.0000,27.9375,27.1579
1290,2016/07/11 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.7368,38.1667,43.6000,35.5000,55.8421,-99999.0000,-99999.0000,75.4500,54.5000,81.5417,40.8333,36.6250,-99999.0000,35.3478,-99999.0000,32.0870,57.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.6667,-99999.0000,74.6522,-99999.0000,73.1667,-99999.0000,-99999.0000,-99999.0000,23.5294,13.0625,24.4783,23.5238,-99999.0000,-99999.0000,25.5263,-99999.0000,32.3333,-99999.0000,34.8667,24.8261,47.5833,-99999.0000,61.7917,-99999.0000,86.5000,85.3750,48.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.8333,55.3500,-99999.0000,-99999.0000,-99999.0000,66.2500,-99999.0000,-99999.0000,123.6957,106.2083,110.0000,-99999.0000,-99999.0000,19.4348,-99999.0000,-99999.0000,29.7083,21.7917,18.0909,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.3913,27.3000,-99999.0000,-99999.0000,-99999.0000,30.2353,-99999.0000,31.5000
1291,2016/07/12 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.0455,23.3750,51.6522,39.8333,64.6667,-99999.0000,-99999.0000,42.5417,40.9583,51.1667,71.6667,76.0000,-99999.0000,37.2500,-99999.0000,37.9167,66.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.1875,-99999.0000,63.5417,-99999.0000,71.5417,-99999.0000,-99999.0000,-99999.0000,29.9583,26.5909,42.9091,41.0476,-99999.0000,-99999.0000,27.0833,33.2381,34.9524,-99999.0000,47.7500,34.1905,49.9583,-99999.0000,51.5294,-99999.0000,85.7895,76.2500,78.1304,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.4762,25.9500,-99999.0000,-99999.0000,-99999.0000,24.5238,-99999.0000,-99999.0000,44.0833,24.5625,32.9000,-99999.0000,-99999.0000,27.8182,-99999.0000,-99999.0000,32.2500,30.9167,21.9565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.2609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.6522,23.8333,-99999.0000,-99999.0000,-99999.0000,34.1818,28.0455,35.5000
1292,2016/07/13 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.5625,-99999.0000,-99999.0000,55.5217,70.6087,-99999.0000,-99999.0000,54.1250,47.7083,63.7083,66.4167,65.3913,-99999.0000,49.2667,-99999.0000,49.4583,71.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.9524,-99999.0000,49.9167,-99999.0000,58.8333,-99999.0000,-99999.0000,-99999.0000,45.6522,37.1667,44.9565,43.2917,-99999.0000,-99999.0000,37.6957,40.1053,40.6087,-99999.0000,52.6522,21.6818,26.7083,-99999.0000,53.9545,-99999.0000,52.9500,53.8750,44.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.4583,51.6957,-99999.0000,-99999.0000,-99999.0000,52.2083,-99999.0000,-99999.0000,58.1667,-99999.0000,39.7391,-99999.0000,-99999.0000,25.5652,-99999.0000,-99999.0000,28.6250,29.7391,23.2727,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.8182,42.7917,-99999.0000,-99999.0000,-99999.0000,26.4000,25.0556,27.6842
1293,2016/07/14 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.2609,36.3684,83.0417,89.3750,109.7917,-99999.0000,-99999.0000,40.1667,37.7500,56.8750,38.3333,27.5417,-99999.0000,28.7273,-99999.0000,35.8636,55.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.4500,-99999.0000,37.2500,-99999.0000,60.9565,-99999.0000,-99999.0000,-99999.0000,21.9048,20.4118,22.1667,21.3810,-99999.0000,-99999.0000,25.1500,-99999.0000,27.3636,-99999.0000,34.2105,14.6667,36.8333,-99999.0000,74.8333,-99999.0000,52.0000,64.3333,93.5882,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.0417,42.0833,-99999.0000,-99999.0000,35.9048,33.3478,-99999.0000,-99999.0000,61.9583,29.5500,38.9583,-99999.0000,-99999.0000,21.3333,-99999.0000,-99999.0000,30.0833,24.0833,16.6364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.7619,39.6111,-99999.0000,-99999.0000,-99999.0000,110.1250,97.1739,107.0952
1294,2016/07/15 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.2174,37.5909,48.1579,47.5000,57.5833,-99999.0000,-99999.0000,44.8636,31.1364,63.3750,38.3333,27.4167,-99999.0000,26.8636,-99999.0000,33.1304,53.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.9474,-99999.0000,37.5833,-99999.0000,74.0417,-99999.0000,-99999.0000,-99999.0000,43.0000,-99999.0000,35.2083,36.9000,-99999.0000,-99999.0000,40.9167,-99999.0000,48.3043,-99999.0000,45.7391,19.5263,38.8333,-99999.0000,55.7917,-99999.0000,32.2917,50.1000,49.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.2083,39.9583,-99999.0000,-99999.0000,34.0000,34.7500,-99999.0000,-99999.0000,60.6250,35.6667,34.0417,-99999.0000,-99999.0000,19.9545,-99999.0000,-99999.0000,21.7500,21.9565,13.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.1765,24.6667,-99999.0000,-99999.0000,-99999.0000,42.9583,43.2273,47.9130
1295,2016/07/16 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.2105,26.2941,38.5500,38.4211,41.7500,-99999.0000,-99999.0000,49.7143,42.2083,74.5417,37.2609,29.0417,-99999.0000,16.2500,-99999.0000,16.6364,44.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.7000,-99999.0000,41.2083,-99999.0000,63.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.7619,35.8500,25.5238,-99999.0000,-99999.0000,28.9091,30.1304,35.7826,-99999.0000,35.0909,19.0435,42.3750,-99999.0000,39.3810,-99999.0000,28.8261,-99999.0000,34.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.5000,26.1667,-99999.0000,-99999.0000,23.5000,25.9167,-99999.0000,-99999.0000,64.0417,39.0909,42.0417,-99999.0000,-99999.0000,16.4167,-99999.0000,-99999.0000,21.0000,22.3333,9.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,12.5000,23.4348,-99999.0000,-99999.0000,-99999.0000,27.5500,20.3333,25.5833
1296,2016/07/17 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.6087,30.3158,40.5263,64.8667,64.8750,-99999.0000,-99999.0000,55.2917,47.2500,67.7083,54.9583,59.4167,-99999.0000,35.5833,-99999.0000,36.5833,59.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.0909,-99999.0000,28.2083,-99999.0000,63.9167,-99999.0000,-99999.0000,-99999.0000,36.7647,48.4762,35.4583,53.5714,-99999.0000,-99999.0000,33.8500,42.1304,42.0833,-99999.0000,54.3333,-99999.0000,41.7083,-99999.0000,52.0833,-99999.0000,55.3182,-99999.0000,46.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.0833,35.6250,-99999.0000,-99999.0000,53.1250,59.7500,-99999.0000,-99999.0000,80.7083,50.0870,48.1250,-99999.0000,-99999.0000,43.6250,-99999.0000,-99999.0000,37.5833,38.2500,42.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.2500,-99999.0000,-99999.0000,-99999.0000,34.2857,26.2381,34.4545
1297,2016/07/18 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.0435,51.3889,61.6667,51.0000,55.4348,-99999.0000,-99999.0000,66.5217,53.5000,-99999.0000,55.4583,49.8696,-99999.0000,-99999.0000,-99999.0000,49.2174,71.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.4737,-99999.0000,62.1739,-99999.0000,114.9412,-99999.0000,-99999.0000,-99999.0000,46.4583,46.0870,48.5833,50.1304,-99999.0000,-99999.0000,47.1667,54.1667,51.0417,-99999.0000,62.5000,-99999.0000,48.9167,-99999.0000,55.4583,-99999.0000,46.5000,38.1053,31.9375,-99999.0000,-99999.0000,-99999.0000,-99999.0000,82.4583,63.5000,-99999.0000,-99999.0000,70.8750,93.8824,-99999.0000,-99999.0000,71.0000,50.4167,65.5417,-99999.0000,-99999.0000,44.4286,-99999.0000,-99999.0000,42.5652,40.0870,40.1304,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.8000,42.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
1298,2016/07/19 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.0000,29.1875,48.7273,54.5000,64.7826,-99999.0000,-99999.0000,110.1739,103.2917,-99999.0000,48.2083,46.4783,-99999.0000,32.2632,-99999.0000,39.0000,58.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,51.6364,-99999.0000,36.8696,-99999.0000,67.3182,-99999.0000,-99999.0000,-99999.0000,31.6316,21.1304,25.4783,27.1667,-99999.0000,-99999.0000,30.4762,21.1000,29.7083,-99999.0000,36.1739,-99999.0000,58.7083,-99999.0000,51.7917,-99999.0000,54.1111,38.3333,68.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,93.0870,72.9167,-99999.0000,-99999.0000,78.5000,71.8667,-99999.0000,-99999.0000,108.5417,89.6190,102.6667,-99999.0000,-99999.0000,26.1429,-99999.0000,-99999.0000,25.6957,24.8696,21.6522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.0000,51.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.1053,46.8889
1299,2016/07/20 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.1579,25.4000,50.5238,-99999.0000,71.7500,-99999.0000,-99999.0000,96.6000,104.9583,-99999.0000,56.0417,65.5909,-99999.0000,40.4167,-99999.0000,49.1250,67.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.2174,-99999.0000,50.5417,-99999.0000,94.7083,-99999.0000,-99999.0000,-99999.0000,29.3333,22.1739,28.1250,29.3500,-99999.0000,-99999.0000,26.7083,23.3750,28.1250,-99999.0000,36.6818,-99999.0000,77.7500,-99999.0000,52.7500,-99999.0000,62.1667,49.1250,31.1364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.5217,40.5833,-99999.0000,-99999.0000,49.5217,50.9545,-99999.0000,-99999.0000,98.3750,73.7083,83.7500,-99999.0000,-99999.0000,27.0833,-99999.0000,-99999.0000,30.5652,33.1250,21.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.7273,29.2174,-99999.0000,-99999.0000,-99999.0000,45.1765,39.5000,45.3478
1300,2016/07/21 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.4286,22.6875,67.4286,-99999.0000,106.5000,-99999.0000,-99999.0000,75.8824,66.9091,-99999.0000,61.0000,74.4545,-99999.0000,47.2727,-99999.0000,49.9091,67.0909,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.5263,-99999.0000,42.8636,-99999.0000,76.2727,-99999.0000,-99999.0000,-99999.0000,49.7727,41.3182,49.7273,52.4091,-99999.0000,-99999.0000,41.8182,39.9524,45.3636,-99999.0000,60.1364,-99999.0000,67.9545,-99999.0000,50.7273,-99999.0000,-99999.0000,42.6364,70.5909,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.7273,10.7619,-99999.0000,-99999.0000,12.1500,36.1053,-99999.0000,-99999.0000,46.8571,47.8824,52.6818,-99999.0000,-99999.0000,25.7500,-99999.0000,-99999.0000,48.8636,52.4545,37.8182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,58.5909,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.7000,-99999.0000,-99999.0000,-99999.0000,65.6667,-99999.0000,62.0909
1301,2016/07/22 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.7500,63.9583,56.1818,65.8750,78.7500,-99999.0000,-99999.0000,-99999.0000,63.5833,-99999.0000,147.2917,84.0500,-99999.0000,59.1667,-99999.0000,76.0417,104.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,87.5417,-99999.0000,35.7391,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,87.0952,86.3182,86.0833,91.0000,-99999.0000,-99999.0000,77.6250,83.3333,80.3333,-99999.0000,112.3333,-99999.0000,44.9583,-99999.0000,46.0833,-99999.0000,55.4167,31.1176,70.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.5217,26.6250,-99999.0000,-99999.0000,36.7917,42.1250,-99999.0000,-99999.0000,48.1250,51.6667,65.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.4167,-99999.0000,50.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.4118,24.0000,-99999.0000,-99999.0000,-99999.0000,45.5238,36.2000,42.2083
1302,2016/07/23 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.7083,-99999.0000,63.5833,71.0417,94.4167,-99999.0000,-99999.0000,30.5625,52.0417,40.2941,97.6250,98.3333,-99999.0000,47.0833,-99999.0000,61.8333,86.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,59.6250,-99999.0000,21.5455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,76.8333,61.0000,77.2917,92.7500,-99999.0000,-99999.0000,66.6250,68.5417,62.3333,-99999.0000,85.1739,-99999.0000,47.7500,-99999.0000,40.3750,-99999.0000,38.0833,53.1905,67.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.5000,39.3750,-99999.0000,-99999.0000,45.4583,77.3636,-99999.0000,-99999.0000,94.9583,77.7000,92.1304,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.3333,56.5000,49.5652,-99999.0000,-99999.0000,-99999.0000,-99999.0000,75.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.7000,43.7391,-99999.0000,-99999.0000,-99999.0000,66.6250,56.0833,59.7917
1303,2016/07/24 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.7826,-99999.0000,-99999.0000,31.6471,27.7083,-99999.0000,-99999.0000,40.6087,27.6000,37.8261,40.0909,31.9565,-99999.0000,-99999.0000,-99999.0000,23.1500,37.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.6875,21.5789,30.6250,32.5217,-99999.0000,-99999.0000,14.5455,-99999.0000,16.8696,-99999.0000,30.7059,-99999.0000,47.2500,-99999.0000,51.0833,-99999.0000,33.8125,59.7083,41.2941,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.4167,32.1250,-99999.0000,-99999.0000,31.7917,41.3333,-99999.0000,-99999.0000,80.3478,41.7500,46.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.0000,35.0000,16.3500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.1250,-99999.0000,-99999.0000,-99999.0000,51.2222,-99999.0000,-99999.0000
1304,2016/07/25 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.1250,20.8000,-99999.0000,91.4667,105.4167,-99999.0000,-99999.0000,53.8696,37.0000,55.1667,59.0476,36.1905,-99999.0000,38.5294,-99999.0000,38.4211,51.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.6316,-99999.0000,73.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.4118,25.3636,32.0417,30.0000,-99999.0000,-99999.0000,13.7500,27.8261,21.5000,-99999.0000,35.6500,-99999.0000,46.3750,-99999.0000,49.6667,-99999.0000,58.0556,79.1667,64.5714,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.1364,16.9583,-99999.0000,-99999.0000,18.5833,45.5556,-99999.0000,-99999.0000,50.1667,51.2353,49.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.8696,32.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.9333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.6667,16.3125,-99999.0000,-99999.0000,-99999.0000,33.4167,30.5238,38.0870
