,Station ID,XCNAQ045,XCNAQ041,CN_1001A,CN_1003A,XCNAQ005,XCNAQ004,XCNAQ009,XCNAQ038,XCNAQ1317,XCNAQ039,XCNAQ1313,XCNAQ1318,XCNAQ040,CN_1005A,XCNAQ003,XCNAQ1316,CN_1012A,XCNAQ1314,CN_1004A,CN_1011A,CN_1006A,CN_1002A,XCNAQ014,XCNAQ012,XCNAQ446,CN_1009A,CN_1010A,CN_1007A,XCNAQ007,XCNAQ1315,CN_1008A,XCNAQ010,XCNAQ044,XCNAQ013,XCNAQ1523,XCNAQ016,XCNAQ015,XCNAQ042,XCNAQ002,XCNAQ043,XCNAQ008,XCNAQ006
395,2014/01/28 00:00:00,-99999.0000,-99999.0000,61.2727,56.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,57.6250,-99999.0000,-99999.0000,69.5652,-99999.0000,51.8750,56.4583,59.7917,66.5833,-99999.0000,-99999.0000,-99999.0000,65.9583,66.9167,66.7826,-99999.0000,-99999.0000,58.3478,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
396,2014/01/29 00:00:00,-99999.0000,-99999.0000,133.7500,135.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,135.0833,-99999.0000,-99999.0000,106.8333,-99999.0000,124.2083,129.3750,126.9583,88.7391,-99999.0000,-99999.0000,-99999.0000,150.7917,105.7273,141.2917,-99999.0000,-99999.0000,152.8000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
397,2014/01/30 00:00:00,-99999.0000,-99999.0000,96.8261,98.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,107.1250,-99999.0000,-99999.0000,142.0000,-99999.0000,88.1250,91.1250,102.1250,83.2083,-99999.0000,-99999.0000,-99999.0000,84.3636,84.7500,116.0417,-99999.0000,-99999.0000,101.2174,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
398,2014/01/31 00:00:00,-99999.0000,-99999.0000,124.6500,121.5789,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,120.4211,-99999.0000,-99999.0000,116.0526,-99999.0000,115.0526,111.9474,118.0000,133.9474,-99999.0000,-99999.0000,-99999.0000,132.2632,119.0526,126.9474,-99999.0000,-99999.0000,143.2632,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
399,2014/02/01 00:00:00,-99999.0000,-99999.0000,130.5000,134.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,137.7500,-99999.0000,-99999.0000,135.9167,-99999.0000,119.7917,127.2083,133.7500,164.1250,-99999.0000,-99999.0000,-99999.0000,135.2500,139.6667,144.0833,-99999.0000,-99999.0000,135.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
400,2014/02/02 00:00:00,-99999.0000,-99999.0000,22.3478,23.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.9130,-99999.0000,-99999.0000,25.8261,-99999.0000,21.2174,19.8696,22.5652,11.0435,-99999.0000,-99999.0000,-99999.0000,24.4348,16.3478,25.6522,-99999.0000,-99999.0000,22.7273,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
401,2014/02/03 00:00:00,-99999.0000,-99999.0000,4.9545,5.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,5.6957,-99999.0000,-99999.0000,4.7826,-99999.0000,4.7826,5.1739,5.7826,5.8261,-99999.0000,-99999.0000,-99999.0000,4.3182,7.0870,5.0435,-99999.0000,-99999.0000,4.6087,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
402,2014/02/04 00:00:00,-99999.0000,-99999.0000,60.1667,52.1667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.8750,-99999.0000,-99999.0000,66.0455,-99999.0000,49.8750,54.5417,55.9583,26.4583,-99999.0000,-99999.0000,-99999.0000,36.0000,28.6667,63.0833,-99999.0000,-99999.0000,38.2857,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
403,2014/02/05 00:00:00,-99999.0000,-99999.0000,111.1250,108.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,112.9167,-99999.0000,-99999.0000,106.2500,-99999.0000,98.0000,103.5833,106.9583,112.8750,-99999.0000,-99999.0000,-99999.0000,110.7500,103.7500,111.1667,-99999.0000,-99999.0000,114.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
404,2014/02/06 00:00:00,-99999.0000,-99999.0000,101.3750,101.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,105.9583,-99999.0000,-99999.0000,100.4167,-99999.0000,96.7500,98.9167,100.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,116.4545,113.5000,110.8750,-99999.0000,-99999.0000,111.0455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
405,2014/02/07 00:00:00,-99999.0000,-99999.0000,88.2500,90.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,86.2083,-99999.0000,-99999.0000,98.8333,-99999.0000,82.7917,89.1667,93.0417,128.6522,-99999.0000,-99999.0000,-99999.0000,120.7917,112.6667,108.8750,-99999.0000,-99999.0000,114.2174,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
406,2014/02/08 00:00:00,-99999.0000,-99999.0000,26.1500,25.1500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.3500,-99999.0000,-99999.0000,21.4500,-99999.0000,24.3000,24.9000,20.7368,16.9500,-99999.0000,-99999.0000,-99999.0000,40.6500,17.9500,25.6000,-99999.0000,-99999.0000,40.3500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
407,2014/02/09 00:00:00,-99999.0000,-99999.0000,9.8750,10.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,9.4583,-99999.0000,-99999.0000,10.2083,-99999.0000,8.5417,9.0000,11.0000,11.2917,-99999.0000,-99999.0000,-99999.0000,14.9583,13.7083,10.7500,-99999.0000,-99999.0000,11.9565,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
408,2014/02/10 00:00:00,-99999.0000,-99999.0000,48.9583,50.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.2083,-99999.0000,-99999.0000,45.5833,-99999.0000,42.5238,41.5217,46.3182,38.0417,-99999.0000,-99999.0000,-99999.0000,37.4545,34.9167,50.8750,-99999.0000,-99999.0000,38.6842,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
409,2014/02/11 00:00:00,-99999.0000,-99999.0000,149.9565,147.6364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,142.4091,-99999.0000,-99999.0000,127.5714,-99999.0000,145.8421,130.0870,135.9130,97.1739,-99999.0000,-99999.0000,-99999.0000,101.9545,95.3913,142.0000,-99999.0000,-99999.0000,127.7143,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
410,2014/02/12 00:00:00,-99999.0000,-99999.0000,135.7826,128.2609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,122.9583,-99999.0000,-99999.0000,124.1250,-99999.0000,124.8261,113.5652,119.3333,114.5217,-99999.0000,-99999.0000,-99999.0000,105.8750,117.0909,132.9583,-99999.0000,-99999.0000,112.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
411,2014/02/13 00:00:00,-99999.0000,-99999.0000,208.4583,208.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,197.1250,-99999.0000,-99999.0000,212.3913,-99999.0000,203.3333,203.3333,206.5833,212.6522,-99999.0000,-99999.0000,-99999.0000,198.4167,200.0833,223.7500,-99999.0000,-99999.0000,195.7826,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
412,2014/02/14 00:00:00,-99999.0000,-99999.0000,295.8333,288.7647,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,283.6471,-99999.0000,-99999.0000,292.7000,-99999.0000,312.7619,297.2632,301.0000,290.8696,-99999.0000,-99999.0000,-99999.0000,264.9167,253.5000,321.1000,-99999.0000,-99999.0000,295.5714,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
413,2014/02/15 00:00:00,-99999.0000,-99999.0000,414.5455,412.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,395.1667,-99999.0000,-99999.0000,383.6000,-99999.0000,391.0870,408.0000,412.8261,390.5417,-99999.0000,-99999.0000,-99999.0000,383.5417,360.5000,415.9500,-99999.0000,-99999.0000,408.8261,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
414,2014/02/16 00:00:00,-99999.0000,-99999.0000,-99999.0000,196.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,194.3333,-99999.0000,-99999.0000,234.4583,-99999.0000,-99999.0000,202.5417,197.8750,199.2500,-99999.0000,-99999.0000,-99999.0000,231.6250,210.7500,205.9167,-99999.0000,-99999.0000,193.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
415,2014/02/17 00:00:00,-99999.0000,-99999.0000,66.0500,61.6190,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,63.0476,-99999.0000,-99999.0000,66.5238,-99999.0000,64.1500,61.2857,60.2381,83.8571,-99999.0000,-99999.0000,-99999.0000,96.5500,78.9474,57.7143,-99999.0000,-99999.0000,77.5455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
416,2014/02/18 00:00:00,-99999.0000,-99999.0000,82.1667,82.0833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,85.5417,-99999.0000,-99999.0000,90.8750,-99999.0000,73.7500,84.3750,84.0833,88.6667,-99999.0000,-99999.0000,-99999.0000,101.3750,83.2917,93.7391,-99999.0000,-99999.0000,86.9130,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
417,2014/02/19 00:00:00,-99999.0000,-99999.0000,80.6818,80.1364,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,79.7727,-99999.0000,-99999.0000,87.2500,-99999.0000,75.3182,73.0455,65.9524,39.8182,-99999.0000,-99999.0000,-99999.0000,101.4545,63.0455,78.6364,-99999.0000,-99999.0000,94.3182,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
418,2014/02/20 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
419,2014/02/21 00:00:00,-99999.0000,-99999.0000,255.4211,254.0588,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,248.9444,-99999.0000,-99999.0000,274.0526,-99999.0000,244.7222,256.1579,248.5789,312.5556,-99999.0000,-99999.0000,-99999.0000,251.2632,273.7895,290.1053,-99999.0000,-99999.0000,267.1053,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
420,2014/02/22 00:00:00,-99999.0000,-99999.0000,232.7500,224.7826,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,226.0000,-99999.0000,-99999.0000,234.9167,-99999.0000,221.2174,229.3333,223.0833,320.6522,-99999.0000,-99999.0000,-99999.0000,226.5238,244.7500,246.8750,-99999.0000,-99999.0000,238.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
421,2014/02/23 00:00:00,-99999.0000,-99999.0000,216.5000,212.6522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,226.3333,-99999.0000,-99999.0000,207.3333,-99999.0000,198.5833,206.4583,198.0833,292.4583,-99999.0000,-99999.0000,-99999.0000,239.2083,220.7083,223.3750,-99999.0000,-99999.0000,240.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
422,2014/02/24 00:00:00,-99999.0000,-99999.0000,329.2000,313.9474,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,338.0000,-99999.0000,-99999.0000,288.9048,-99999.0000,285.6316,301.5500,323.7368,309.7619,-99999.0000,-99999.0000,-99999.0000,293.0476,271.5714,311.0952,-99999.0000,-99999.0000,320.9048,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
423,2014/02/25 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
424,2014/02/26 00:00:00,-99999.0000,-99999.0000,161.1667,144.1176,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,123.2941,-99999.0000,-99999.0000,160.6111,-99999.0000,151.1579,137.2353,136.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,242.1667,111.6471,111.5000,-99999.0000,-99999.0000,169.2000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
425,2014/02/27 00:00:00,-99999.0000,-99999.0000,36.8182,29.8095,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.4000,-99999.0000,-99999.0000,32.7500,-99999.0000,30.8182,27.4762,31.6000,20.6364,-99999.0000,-99999.0000,-99999.0000,20.7273,29.0909,29.9500,-99999.0000,-99999.0000,24.4500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
426,2014/02/28 00:00:00,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
427,2014/03/01 00:00:00,-99999.0000,-99999.0000,71.3913,65.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,62.9565,-99999.0000,-99999.0000,67.5238,-99999.0000,65.4783,64.3043,67.0870,27.5652,-99999.0000,-99999.0000,-99999.0000,79.7273,55.1739,71.3478,-99999.0000,-99999.0000,72.8696,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
428,2014/03/02 00:00:00,-99999.0000,-99999.0000,167.2500,155.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,163.3750,-99999.0000,-99999.0000,178.9583,-99999.0000,143.6818,160.7083,150.4091,129.5417,-99999.0000,-99999.0000,-99999.0000,165.5417,152.0833,173.8750,-99999.0000,-99999.0000,167.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
429,2014/03/03 00:00:00,-99999.0000,-99999.0000,211.3913,208.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,209.2917,-99999.0000,-99999.0000,214.0833,-99999.0000,203.2500,214.4167,213.0417,204.6250,-99999.0000,-99999.0000,-99999.0000,173.5000,206.2500,223.0000,-99999.0000,-99999.0000,192.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
430,2014/03/04 00:00:00,-99999.0000,-99999.0000,6.5909,7.5000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,5.9545,-99999.0000,-99999.0000,8.0455,-99999.0000,5.9545,6.7727,6.4545,6.3182,-99999.0000,-99999.0000,-99999.0000,7.7727,9.5909,9.9545,-99999.0000,-99999.0000,9.5238,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
431,2014/03/05 00:00:00,-99999.0000,-99999.0000,21.5217,22.2174,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.1739,-99999.0000,-99999.0000,25.0870,-99999.0000,20.3478,20.3913,21.9130,12.1304,-99999.0000,-99999.0000,-99999.0000,12.3913,16.2609,24.2609,-99999.0000,-99999.0000,20.9130,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
432,2014/03/06 00:00:00,-99999.0000,-99999.0000,39.5833,39.1250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.0833,-99999.0000,-99999.0000,38.0833,-99999.0000,37.9167,35.4167,38.2083,19.1667,-99999.0000,-99999.0000,-99999.0000,40.6250,29.7917,38.2917,-99999.0000,-99999.0000,37.4167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
433,2014/03/07 00:00:00,-99999.0000,-99999.0000,68.4583,66.9167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,66.1364,-99999.0000,-99999.0000,70.9167,-99999.0000,63.4583,63.6250,63.5000,39.2500,-99999.0000,-99999.0000,-99999.0000,35.9583,48.1250,61.9583,-99999.0000,-99999.0000,62.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
434,2014/03/08 00:00:00,-99999.0000,-99999.0000,129.1739,131.3913,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,151.8261,-99999.0000,-99999.0000,95.5652,-99999.0000,128.1304,132.9130,121.0000,65.1304,-99999.0000,-99999.0000,-99999.0000,100.4783,80.7826,113.0000,-99999.0000,-99999.0000,142.1304,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
435,2014/03/09 00:00:00,-99999.0000,-99999.0000,92.9167,81.8696,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,87.9167,-99999.0000,-99999.0000,106.7083,-99999.0000,81.3333,84.0833,85.0417,100.7917,-99999.0000,-99999.0000,-99999.0000,76.2917,102.1304,96.1250,-99999.0000,-99999.0000,82.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
436,2014/03/10 00:00:00,-99999.0000,-99999.0000,135.1250,134.9583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,149.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,114.6250,125.7083,124.2500,110.0000,-99999.0000,-99999.0000,-99999.0000,91.0000,105.4783,119.2083,-99999.0000,-99999.0000,126.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
437,2014/03/11 00:00:00,-99999.0000,-99999.0000,99.8571,110.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,95.8182,-99999.0000,-99999.0000,98.0417,-99999.0000,94.6364,99.1250,96.9545,93.3750,-99999.0000,-99999.0000,-99999.0000,75.4583,101.4583,111.6250,-99999.0000,-99999.0000,91.5417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
438,2014/03/12 00:00:00,-99999.0000,-99999.0000,13.0909,17.2609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.2609,-99999.0000,-99999.0000,8.8696,-99999.0000,16.9565,15.0000,13.3043,8.2609,-99999.0000,-99999.0000,-99999.0000,12.7273,13.1739,10.2609,-99999.0000,-99999.0000,15.4783,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
439,2014/03/13 00:00:00,-99999.0000,-99999.0000,18.5000,20.0435,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.6522,-99999.0000,-99999.0000,18.3333,-99999.0000,19.6957,20.8696,20.2609,13.3913,-99999.0000,-99999.0000,-99999.0000,21.4783,20.0909,18.0000,-99999.0000,-99999.0000,18.6522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
440,2014/03/14 00:00:00,-99999.0000,-99999.0000,42.5455,41.7273,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.3478,-99999.0000,-99999.0000,42.3913,-99999.0000,40.0000,42.1364,41.4348,29.2727,-99999.0000,-99999.0000,-99999.0000,35.0000,35.0870,39.2174,-99999.0000,-99999.0000,37.6087,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
441,2014/03/15 00:00:00,-99999.0000,-99999.0000,123.0455,124.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,130.5652,-99999.0000,-99999.0000,121.4783,-99999.0000,123.3478,124.4783,118.8261,111.1304,-99999.0000,-99999.0000,-99999.0000,105.3913,121.4783,117.1304,-99999.0000,-99999.0000,120.2609,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000
